concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 22:31:55.062434+00:00
a33,1,2024-06-07 22:31:55.067434+00:00
a86,1,2024-06-07 22:32:23.221744+00:00
a73,1,2024-06-07 22:39:26.469533+00:00
a72,1,2024-06-07 22:39:33.212892+00:00
a2,1,2024-06-07 22:39:43.271812+00:00
a1,1,2024-06-07 22:39:52.518216+00:00
a6,1,2024-06-07 22:39:56.314561+00:00
a30,1,2024-06-07 22:39:56.319561+00:00
a54,1,2024-06-07 22:39:57.129387+00:00
a53,1,2024-06-07 22:40:09.956829+00:00
a71,1,2024-06-07 22:40:24.174434+00:00
a56,1,2024-06-07 22:40:25.468951+00:00
a55,1,2024-06-07 22:40:28.020564+00:00
a34,1,2024-06-07 22:40:29.933903+00:00
a33,1,2024-06-07 22:40:29.943903+00:00
a86,1,2024-06-07 22:40:34.425951+00:00
a30,1,2024-06-07 22:40:34.448045+00:00
a54,1,2024-06-07 22:44:29.159427+00:00
a53,1,2024-06-07 22:46:45.222571+00:00
a71,1,2024-06-07 22:51:43.151436+00:00
a56,1,2024-06-07 22:51:45.796636+00:00
a33,1,2024-06-07 22:51:45.801636+00:00
a86,1,2024-06-07 22:51:52.178435+00:00
a73,1,2024-06-07 22:59:07.209900+00:00
a72,1,2024-06-07 22:59:33.423002+00:00
a2,1,2024-06-07 22:59:45.586289+00:00
a1,1,2024-06-07 22:59:50.555206+00:00
a6,1,2024-06-07 22:59:56.239176+00:00
a55,1,2024-06-07 22:59:56.244176+00:00
a34,1,2024-06-07 22:59:58.514003+00:00
a33,1,2024-06-07 22:59:58.524003+00:00
a86,1,2024-06-07 23:00:03.603818+00:00
a30,1,2024-06-07 23:00:03.622790+00:00
a54,1,2024-06-07 23:00:06.248299+00:00
a53,1,2024-06-07 23:00:16.976365+00:00
a71,1,2024-06-07 23:03:04.696156+00:00
a56,1,2024-06-07 23:03:09.793991+00:00
a33,1,2024-06-07 23:03:09.798991+00:00
a86,1,2024-06-07 23:05:41.622681+00:00
a73,1,2024-06-07 23:16:21.325209+00:00
a72,1,2024-06-07 23:16:25.744291+00:00
a2,1,2024-06-07 23:16:51.137899+00:00
a1,1,2024-06-07 23:16:54.535208+00:00
a6,1,2024-06-07 23:17:05.999867+00:00
a55,1,2024-06-07 23:17:06.004867+00:00
a34,1,2024-06-07 23:17:57.400102+00:00
a33,1,2024-06-07 23:17:57.410102+00:00
a86,1,2024-06-07 23:18:01.448728+00:00
a73,1,2024-06-07 23:20:03.160424+00:00
a72,1,2024-06-07 23:20:07.505367+00:00
a33,1,2024-06-07 23:20:07.510367+00:00
a86,1,2024-06-07 23:20:14.695362+00:00
a30,1,2024-06-07 23:20:14.726759+00:00
a54,1,2024-06-07 23:20:16.581392+00:00
a53,1,2024-06-07 23:20:27.455301+00:00
a71,1,2024-06-07 23:20:28.380872+00:00
a56,1,2024-06-07 23:20:29.275065+00:00
a55,1,2024-06-07 23:20:30.148662+00:00
a34,1,2024-06-07 23:20:37.563862+00:00
a2,1,2024-06-07 23:20:37.568862+00:00
a1,1,2024-06-07 23:20:42.837555+00:00
a6,1,2024-06-07 23:20:45.197127+00:00
a33,1,2024-06-07 23:20:45.207127+00:00
a33,1,2024-06-07 23:20:45.212127+00:00
a86,1,2024-06-07 23:20:50.291942+00:00
a30,1,2024-06-07 23:20:50.310914+00:00
a54,1,2024-06-07 23:20:52.936423+00:00
a53,1,2024-06-07 23:21:03.664489+00:00
a71,1,2024-06-07 23:23:51.384280+00:00
a56,1,2024-06-07 23:23:56.482115+00:00
a55,1,2024-06-07 23:24:04.112369+00:00
a34,1,2024-06-07 23:24:55.507604+00:00
a86,1,2024-06-07 23:24:55.512604+00:00
a73,1,2024-06-07 23:35:26.392905+00:00
a72,1,2024-06-07 23:35:36.055139+00:00
a2,1,2024-06-07 23:35:43.962042+00:00
a1,1,2024-06-07 23:35:50.212164+00:00
a6,1,2024-06-07 23:35:54.735553+00:00
a33,1,2024-06-07 23:35:54.745553+00:00
a86,1,2024-06-07 23:36:01.930548+00:00
a33,1,2024-06-07 23:36:01.935548+00:00
a86,1,2024-06-07 23:36:06.182611+00:00
a73,1,2024-06-07 23:43:08.319197+00:00
a72,1,2024-06-07 23:43:14.299020+00:00
a2,1,2024-06-07 23:43:19.981974+00:00
a1,1,2024-06-07 23:43:23.708671+00:00
a6,1,2024-06-07 23:43:25.396146+00:00
a30,1,2024-06-07 23:43:25.401146+00:00
a54,1,2024-06-07 23:43:27.255779+00:00
a53,1,2024-06-07 23:43:38.129688+00:00
a71,1,2024-06-07 23:43:39.055259+00:00
a56,1,2024-06-07 23:43:39.949452+00:00
a55,1,2024-06-07 23:43:40.823049+00:00
a34,1,2024-06-07 23:43:48.238249+00:00
a33,1,2024-06-07 23:43:48.248249+00:00
a86,1,2024-06-07 23:44:02.844106+00:00
a73,1,2024-06-10 04:51:58.294045+00:00
a72,1,2024-06-10 04:52:03.071726+00:00
a2,1,2024-06-10 04:52:10.515528+00:00
a33,1,2024-06-10 04:52:10.520528+00:00
a86,1,2024-06-10 04:52:17.705523+00:00
a30,1,2024-06-10 04:52:17.736920+00:00
a54,1,2024-06-10 04:52:19.591553+00:00
a53,1,2024-06-10 04:52:30.465462+00:00
a71,1,2024-06-10 04:52:31.391033+00:00
a56,1,2024-06-10 04:52:32.285226+00:00
a55,1,2024-06-10 04:52:33.158823+00:00
a34,1,2024-06-10 04:52:40.574023+00:00
a1,1,2024-06-10 04:52:40.579023+00:00
a6,1,2024-06-10 04:52:42.122957+00:00
a33,1,2024-06-10 04:52:42.132957+00:00
a86,1,2024-06-10 04:53:12.206502+00:00
a73,1,2024-06-10 05:01:40.697595+00:00
a72,1,2024-06-10 05:01:45.333336+00:00
