concept:name,case:concept:name,time:timestamp
a29,1,2024-06-07 21:34:25.493914+00:00
a20,1,2024-06-07 21:34:35.424405+00:00
a37,1,2024-06-07 21:34:37.907281+00:00
a29,1,2024-06-07 21:34:37.912281+00:00
a20,1,2024-06-07 21:35:00.607340+00:00
a37,1,2024-06-07 21:35:03.057983+00:00
a85,1,2024-06-07 21:35:05.272245+00:00
a85,1,2024-06-07 21:35:07.706054+00:00
a8,1,2024-06-07 21:35:08.951845+00:00
a51,1,2024-06-07 21:35:09.031734+00:00
a8,1,2024-06-07 21:35:10.952205+00:00
a44,1,2024-06-07 21:35:11.042379+00:00
a7,1,2024-06-07 21:35:15.671823+00:00
a85,1,2024-06-07 21:35:22.281839+00:00
a51,1,2024-06-07 21:35:22.393216+00:00
a85,1,2024-06-07 21:35:22.398216+00:00
a85,1,2024-06-07 21:35:27.658458+00:00
a51,1,2024-06-07 21:36:35.912294+00:00
a29,1,2024-06-07 21:36:35.922294+00:00
a20,1,2024-06-07 21:36:37.793477+00:00
a29,1,2024-06-07 21:36:37.798477+00:00
a20,1,2024-06-07 21:36:48.734577+00:00
a37,1,2024-06-07 21:36:52.706381+00:00
a85,1,2024-06-07 21:36:55.971846+00:00
a85,1,2024-06-07 21:36:59.682824+00:00
a8,1,2024-06-07 21:37:00.995756+00:00
a51,1,2024-06-07 21:37:01.146459+00:00
a8,1,2024-06-07 21:37:08.714764+00:00
a44,1,2024-06-07 21:37:08.886280+00:00
a7,1,2024-06-07 21:37:16.866333+00:00
a85,1,2024-06-07 21:37:24.548577+00:00
a51,1,2024-06-07 21:37:24.978506+00:00
a37,1,2024-06-07 21:37:24.983506+00:00
a85,1,2024-06-07 21:37:27.417569+00:00
a85,1,2024-06-07 21:37:35.309544+00:00
a51,1,2024-06-07 21:38:15.391832+00:00
a29,1,2024-06-07 21:38:15.401832+00:00
a20,1,2024-06-07 21:38:26.337932+00:00
a37,1,2024-06-07 21:38:30.309736+00:00
a85,1,2024-06-07 21:38:33.575201+00:00
a85,1,2024-06-07 21:38:37.286179+00:00
a8,1,2024-06-07 21:38:38.599111+00:00
a51,1,2024-06-07 21:38:38.749814+00:00
a8,1,2024-06-07 21:38:46.318119+00:00
a44,1,2024-06-07 21:38:46.489635+00:00
a7,1,2024-06-07 21:38:54.469688+00:00
a85,1,2024-06-07 21:39:02.151932+00:00
a29,1,2024-06-07 21:39:02.156932+00:00
a20,1,2024-06-07 21:39:04.591539+00:00
a37,1,2024-06-07 21:39:10.741326+00:00
a85,1,2024-06-07 21:39:13.172599+00:00
a85,1,2024-06-07 21:39:20.812519+00:00
a51,1,2024-06-07 21:39:53.003415+00:00
a51,1,2024-06-07 21:39:53.008415+00:00
a29,1,2024-06-07 21:39:53.018415+00:00
a20,1,2024-06-07 21:40:28.441059+00:00
a37,1,2024-06-07 21:40:33.520212+00:00
a85,1,2024-06-07 21:40:35.929022+00:00
a85,1,2024-06-07 21:40:42.202185+00:00
a29,1,2024-06-07 21:40:42.207185+00:00
a20,1,2024-06-07 21:40:53.143285+00:00
a37,1,2024-06-07 21:40:57.115089+00:00
a85,1,2024-06-07 21:41:00.380554+00:00
a85,1,2024-06-07 21:41:04.091532+00:00
a8,1,2024-06-07 21:41:05.404464+00:00
a51,1,2024-06-07 21:41:05.555167+00:00
a8,1,2024-06-07 21:41:13.123472+00:00
a44,1,2024-06-07 21:41:13.294988+00:00
a7,1,2024-06-07 21:41:21.275041+00:00
a85,1,2024-06-07 21:41:28.957285+00:00
a51,1,2024-06-07 21:41:29.387214+00:00
