concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 21:34:30.382657+00:00
a30,1,2024-06-07 21:34:30.405642+00:00
a54,1,2024-06-07 21:34:31.201755+00:00
a53,1,2024-06-07 21:34:35.339662+00:00
a71,1,2024-06-07 21:34:39.469709+00:00
a56,1,2024-06-07 21:34:42.223844+00:00
a33,1,2024-06-07 21:34:42.228844+00:00
a86,1,2024-06-07 21:34:48.560389+00:00
a30,1,2024-06-07 21:34:48.580186+00:00
a54,1,2024-06-07 21:34:49.629633+00:00
a53,1,2024-06-07 21:35:04.837452+00:00
a71,1,2024-06-07 21:35:08.708392+00:00
a56,1,2024-06-07 21:35:12.461711+00:00
a55,1,2024-06-07 21:35:17.585904+00:00
a34,1,2024-06-07 21:35:19.779291+00:00
a43,1,2024-06-07 21:35:26.549195+00:00
a32,1,2024-06-07 21:35:29.857913+00:00
a73,1,2024-06-07 21:35:32.339012+00:00
a72,1,2024-06-07 21:35:36.329747+00:00
a2,1,2024-06-07 21:35:53.482212+00:00
a1,1,2024-06-07 21:35:55.781284+00:00
a6,1,2024-06-07 21:35:58.417829+00:00
a55,1,2024-06-07 21:35:58.422829+00:00
a34,1,2024-06-07 21:36:01.537705+00:00
a43,1,2024-06-07 21:36:02.450312+00:00
a32,1,2024-06-07 21:36:05.210420+00:00
a33,1,2024-06-07 21:36:05.220420+00:00
a86,1,2024-06-07 21:36:13.364314+00:00
a30,1,2024-06-07 21:36:13.377760+00:00
a54,1,2024-06-07 21:37:49.405433+00:00
a53,1,2024-06-07 21:37:58.861672+00:00
a71,1,2024-06-07 21:38:08.379487+00:00
a33,1,2024-06-07 21:38:08.384487+00:00
a86,1,2024-06-07 21:38:46.009278+00:00
a30,1,2024-06-07 21:39:18.650410+00:00
a54,1,2024-06-07 21:39:19.539505+00:00
a53,1,2024-06-07 21:39:24.516763+00:00
a71,1,2024-06-07 21:39:27.888825+00:00
a56,1,2024-06-07 21:39:28.726954+00:00
a55,1,2024-06-07 21:39:29.733914+00:00
a34,1,2024-06-07 21:39:35.578806+00:00
a43,1,2024-06-07 21:39:36.840770+00:00
a32,1,2024-06-07 21:39:41.292150+00:00
a73,1,2024-06-07 21:39:43.373537+00:00
a72,1,2024-06-07 21:39:47.376806+00:00
a2,1,2024-06-07 21:39:50.591061+00:00
a1,1,2024-06-07 21:39:51.293376+00:00
a6,1,2024-06-07 21:39:52.960341+00:00
a56,1,2024-06-07 21:39:52.965341+00:00
a55,1,2024-06-07 21:39:54.653010+00:00
a34,1,2024-06-07 21:39:56.054682+00:00
a43,1,2024-06-07 21:39:57.702026+00:00
a32,1,2024-06-07 21:40:01.673041+00:00
a33,1,2024-06-07 21:40:01.683041+00:00
a86,1,2024-06-07 21:40:04.986376+00:00
a30,1,2024-06-07 21:40:05.008323+00:00
a54,1,2024-06-07 21:40:05.855293+00:00
a53,1,2024-06-07 21:40:09.663430+00:00
a71,1,2024-06-07 21:40:12.548744+00:00
a56,1,2024-06-07 21:40:13.830044+00:00
a55,1,2024-06-07 21:40:15.404935+00:00
a34,1,2024-06-07 21:40:17.463796+00:00
a43,1,2024-06-07 21:40:18.553178+00:00
a32,1,2024-06-07 21:40:21.896743+00:00
a73,1,2024-06-07 21:40:23.263491+00:00
a72,1,2024-06-07 21:40:28.444440+00:00
a2,1,2024-06-07 21:40:31.925715+00:00
a1,1,2024-06-07 21:40:32.989563+00:00
a33,1,2024-06-07 21:40:32.994563+00:00
a86,1,2024-06-07 21:40:38.825866+00:00
a30,1,2024-06-07 21:40:38.844555+00:00
a54,1,2024-06-07 21:41:08.503618+00:00
a53,1,2024-06-07 21:41:57.015288+00:00
a71,1,2024-06-07 21:43:07.834724+00:00
a56,1,2024-06-07 21:43:09.868690+00:00
a55,1,2024-06-07 21:43:12.383745+00:00
a34,1,2024-06-07 21:43:13.818931+00:00
a43,1,2024-06-07 21:43:15.461320+00:00
a32,1,2024-06-07 21:50:45.282581+00:00
a6,1,2024-06-07 21:50:45.287581+00:00
a33,1,2024-06-07 21:50:45.297581+00:00
a86,1,2024-06-07 21:50:49.116038+00:00
a30,1,2024-06-07 21:50:49.133930+00:00
a33,1,2024-06-07 21:50:49.138930+00:00
a86,1,2024-06-07 21:50:54.719934+00:00
a30,1,2024-06-07 21:50:54.746398+00:00
a54,1,2024-06-07 21:51:11.227215+00:00
a53,1,2024-06-07 21:51:26.074391+00:00
a71,1,2024-06-07 21:51:46.276436+00:00
a56,1,2024-06-07 21:51:46.967059+00:00
a55,1,2024-06-07 21:51:48.211639+00:00
a34,1,2024-06-07 21:51:50.023146+00:00
a43,1,2024-06-07 21:51:55.986781+00:00
a32,1,2024-06-07 21:52:03.236486+00:00
a54,1,2024-06-07 21:52:03.241486+00:00
a53,1,2024-06-07 21:54:21.986984+00:00
a71,1,2024-06-07 22:04:31.759710+00:00
a56,1,2024-06-07 22:04:32.817455+00:00
a55,1,2024-06-07 22:04:34.041693+00:00
a34,1,2024-06-07 22:04:35.806133+00:00
a43,1,2024-06-07 22:04:37.713018+00:00
a32,1,2024-06-07 22:05:03.245651+00:00
a73,1,2024-06-07 22:05:05.957863+00:00
a72,1,2024-06-07 22:05:15.359032+00:00
a2,1,2024-06-07 22:05:19.090717+00:00
a1,1,2024-06-07 22:06:32.281852+00:00
a6,1,2024-06-07 22:06:33.950067+00:00
a33,1,2024-06-07 22:06:33.960067+00:00
a86,1,2024-06-07 22:06:39.399343+00:00
a30,1,2024-06-07 22:06:39.420891+00:00
a54,1,2024-06-07 22:06:40.927330+00:00
a53,1,2024-06-07 22:06:48.958160+00:00
a71,1,2024-06-07 22:07:10.261218+00:00
a56,1,2024-06-07 22:07:11.168773+00:00
a55,1,2024-06-07 22:07:38.398559+00:00
a34,1,2024-06-07 22:07:39.355620+00:00
a33,1,2024-06-07 22:07:39.360620+00:00
a86,1,2024-06-07 22:07:44.430470+00:00
a30,1,2024-06-07 22:07:44.458744+00:00
a54,1,2024-06-07 22:08:01.606367+00:00
a53,1,2024-06-07 22:08:19.269649+00:00
a71,1,2024-06-07 22:08:27.889157+00:00
a56,1,2024-06-07 22:11:52.185259+00:00
a55,1,2024-06-07 22:22:10.617118+00:00
a34,1,2024-06-07 22:29:14.002558+00:00
a43,1,2024-06-07 22:31:06.958400+00:00
a32,1,2024-06-07 22:31:10.589614+00:00
a43,1,2024-06-07 22:31:10.594614+00:00
a32,1,2024-06-07 22:31:13.199916+00:00
a73,1,2024-06-07 22:31:17.724017+00:00
a72,1,2024-06-07 22:31:22.202247+00:00
a2,1,2024-06-07 22:31:53.155325+00:00
a1,1,2024-06-07 22:31:54.668357+00:00
a6,1,2024-06-07 22:31:56.035644+00:00
a33,1,2024-06-07 22:31:56.045644+00:00
a86,1,2024-06-07 22:31:59.730702+00:00
a30,1,2024-06-07 22:31:59.751517+00:00
a54,1,2024-06-07 22:32:00.969197+00:00
a53,1,2024-06-07 22:32:51.865788+00:00
a71,1,2024-06-07 22:32:53.769575+00:00
a56,1,2024-06-07 22:32:54.992243+00:00
a55,1,2024-06-07 22:32:56.480022+00:00
a33,1,2024-06-07 22:32:56.485022+00:00
a86,1,2024-06-07 22:33:12.349166+00:00
a30,1,2024-06-07 22:33:12.400803+00:00
a54,1,2024-06-07 22:33:21.965829+00:00
a53,1,2024-06-07 22:36:51.771174+00:00
a71,1,2024-06-07 22:37:31.672098+00:00
a56,1,2024-06-07 22:37:33.191468+00:00
a55,1,2024-06-07 22:37:34.113046+00:00
a34,1,2024-06-07 22:37:35.521653+00:00
a43,1,2024-06-07 22:37:39.291222+00:00
a32,1,2024-06-07 22:39:51.563257+00:00
a34,1,2024-06-07 22:39:51.568257+00:00
a43,1,2024-06-07 22:39:53.548286+00:00
a32,1,2024-06-07 22:39:57.075801+00:00
a73,1,2024-06-07 22:39:58.880030+00:00
a72,1,2024-06-07 22:40:02.334586+00:00
a2,1,2024-06-07 22:40:20.698288+00:00
a1,1,2024-06-07 22:40:24.366039+00:00
a6,1,2024-06-07 22:40:24.383610+00:00
a33,1,2024-06-07 22:40:24.393610+00:00
a86,1,2024-06-07 22:40:30.775573+00:00
a33,1,2024-06-07 22:40:30.780573+00:00
a86,1,2024-06-07 22:40:35.175527+00:00
a30,1,2024-06-07 22:40:35.190449+00:00
a54,1,2024-06-07 22:40:38.411836+00:00
a53,1,2024-06-07 22:40:44.792941+00:00
a71,1,2024-06-07 22:41:47.629813+00:00
a56,1,2024-06-07 22:41:49.040128+00:00
a55,1,2024-06-07 22:41:50.493975+00:00
a34,1,2024-06-07 22:41:52.654686+00:00
a43,1,2024-06-07 22:41:58.626170+00:00
a32,1,2024-06-07 22:42:02.152349+00:00
a73,1,2024-06-07 22:42:04.822991+00:00
a72,1,2024-06-07 22:42:09.530948+00:00
a2,1,2024-06-07 22:42:16.167243+00:00
a1,1,2024-06-07 22:42:20.915874+00:00
a6,1,2024-06-07 22:42:24.216191+00:00
a30,1,2024-06-07 22:42:24.221191+00:00
a54,1,2024-06-07 22:42:52.903977+00:00
a53,1,2024-06-07 22:45:50.927573+00:00
a71,1,2024-06-07 22:46:58.517677+00:00
a56,1,2024-06-07 22:47:00.204601+00:00
a55,1,2024-06-07 22:47:01.435211+00:00
a34,1,2024-06-07 22:47:02.829997+00:00
a43,1,2024-06-07 22:47:04.257396+00:00
a32,1,2024-06-07 22:47:07.583748+00:00
a33,1,2024-06-07 22:47:07.593748+00:00
a86,1,2024-06-07 22:47:12.663598+00:00
a33,1,2024-06-07 22:47:12.668598+00:00
a86,1,2024-06-07 22:47:18.251290+00:00
a30,1,2024-06-07 22:47:18.268861+00:00
a54,1,2024-06-07 22:47:20.841535+00:00
