concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 21:34:30.382657+00:00
a30,1,2024-06-07 21:34:30.405642+00:00
a54,1,2024-06-07 21:34:31.201755+00:00
a53,1,2024-06-07 21:34:35.339662+00:00
a71,1,2024-06-07 21:34:39.469709+00:00
a56,1,2024-06-07 21:34:42.223844+00:00
a55,1,2024-06-07 21:34:44.284125+00:00
a34,1,2024-06-07 21:34:47.399001+00:00
a43,1,2024-06-07 21:34:48.311608+00:00
a74,1,2024-06-07 21:34:48.316608+00:00
a46,1,2024-06-07 21:34:52.045116+00:00
a89,1,2024-06-07 21:34:53.129273+00:00
a54,1,2024-06-07 21:35:05.811483+00:00
a71,1,2024-06-07 21:35:30.205107+00:00
a56,1,2024-06-07 21:35:34.816567+00:00
a55,1,2024-06-07 21:35:39.847595+00:00
a34,1,2024-06-07 21:35:41.619317+00:00
a81,1,2024-06-07 21:35:42.864158+00:00
a32,1,2024-06-07 21:35:42.869158+00:00
a33,1,2024-06-07 21:35:42.879158+00:00
a86,1,2024-06-07 21:35:51.023052+00:00
a30,1,2024-06-07 21:35:51.036498+00:00
a54,1,2024-06-07 21:37:27.064171+00:00
a53,1,2024-06-07 21:37:36.520410+00:00
a71,1,2024-06-07 21:37:46.038225+00:00
a56,1,2024-06-07 21:37:47.034274+00:00
a55,1,2024-06-07 21:37:48.721943+00:00
a74,1,2024-06-07 21:37:48.726943+00:00
a46,1,2024-06-07 21:37:54.736448+00:00
a89,1,2024-06-07 21:37:55.828171+00:00
a54,1,2024-06-07 21:38:20.343887+00:00
a71,1,2024-06-07 21:38:28.168415+00:00
a56,1,2024-06-07 21:39:01.331161+00:00
a55,1,2024-06-07 21:39:02.477703+00:00
a34,1,2024-06-07 21:39:07.306943+00:00
a81,1,2024-06-07 21:39:11.216981+00:00
a34,1,2024-06-07 21:39:11.221981+00:00
a43,1,2024-06-07 21:39:12.869325+00:00
a32,1,2024-06-07 21:39:16.840340+00:00
a33,1,2024-06-07 21:39:16.850340+00:00
a86,1,2024-06-07 21:39:22.681643+00:00
a30,1,2024-06-07 21:39:22.700332+00:00
a54,1,2024-06-07 21:39:52.359395+00:00
a53,1,2024-06-07 21:40:40.871065+00:00
a74,1,2024-06-07 21:40:40.876065+00:00
a46,1,2024-06-07 21:40:46.885570+00:00
a89,1,2024-06-07 21:40:47.977293+00:00
a54,1,2024-06-07 21:41:12.493009+00:00
a71,1,2024-06-07 21:41:20.317537+00:00
a56,1,2024-06-07 21:41:53.480283+00:00
a55,1,2024-06-07 21:41:54.626825+00:00
a34,1,2024-06-07 21:41:59.456065+00:00
a81,1,2024-06-07 21:42:03.366103+00:00
a71,1,2024-06-07 21:42:03.371103+00:00
a56,1,2024-06-07 21:42:05.405069+00:00
a55,1,2024-06-07 21:42:07.920124+00:00
a34,1,2024-06-07 21:42:09.355310+00:00
a43,1,2024-06-07 21:42:10.997699+00:00
a32,1,2024-06-07 21:49:40.818960+00:00
a74,1,2024-06-07 21:49:40.828960+00:00
a46,1,2024-06-07 21:49:46.838465+00:00
a89,1,2024-06-07 21:49:47.930188+00:00
a54,1,2024-06-07 21:50:12.445904+00:00
a71,1,2024-06-07 21:50:20.270432+00:00
a33,1,2024-06-07 21:50:20.275432+00:00
a86,1,2024-06-07 21:50:25.856436+00:00
a30,1,2024-06-07 21:50:25.882900+00:00
a54,1,2024-06-07 21:50:42.363717+00:00
a53,1,2024-06-07 21:50:57.210893+00:00
a71,1,2024-06-07 21:51:17.412938+00:00
a56,1,2024-06-07 21:51:18.103561+00:00
a55,1,2024-06-07 21:51:19.348141+00:00
a34,1,2024-06-07 21:51:21.159648+00:00
a43,1,2024-06-07 21:51:27.123283+00:00
a32,1,2024-06-07 21:51:34.372988+00:00
a56,1,2024-06-07 21:51:34.377988+00:00
a55,1,2024-06-07 21:51:35.524530+00:00
a34,1,2024-06-07 21:51:40.353770+00:00
a81,1,2024-06-07 21:51:44.263808+00:00
a33,1,2024-06-07 21:51:44.273808+00:00
a86,1,2024-06-07 21:51:49.343658+00:00
a30,1,2024-06-07 21:51:49.371932+00:00
a54,1,2024-06-07 21:52:06.519555+00:00
a74,1,2024-06-07 21:52:06.524555+00:00
a46,1,2024-06-07 21:52:12.534060+00:00
a89,1,2024-06-07 21:52:13.625783+00:00
a54,1,2024-06-07 21:52:38.141499+00:00
a71,1,2024-06-07 21:52:45.966027+00:00
a56,1,2024-06-07 21:53:19.128773+00:00
a55,1,2024-06-07 21:53:20.275315+00:00
a34,1,2024-06-07 21:53:25.104555+00:00
a81,1,2024-06-07 21:53:29.014593+00:00
a53,1,2024-06-07 21:53:29.019593+00:00
a71,1,2024-06-07 21:53:37.639101+00:00
a56,1,2024-06-07 21:57:01.935203+00:00
a55,1,2024-06-07 22:07:20.367062+00:00
a34,1,2024-06-07 22:14:23.752502+00:00
a43,1,2024-06-07 22:16:16.708344+00:00
a32,1,2024-06-07 22:16:20.339558+00:00
a74,1,2024-06-07 22:16:20.349558+00:00
a46,1,2024-06-07 22:16:24.078066+00:00
a89,1,2024-06-07 22:16:25.162223+00:00
a54,1,2024-06-07 22:16:37.844433+00:00
a71,1,2024-06-07 22:17:02.238057+00:00
a33,1,2024-06-07 22:17:02.243057+00:00
a86,1,2024-06-07 22:17:18.107201+00:00
a30,1,2024-06-07 22:17:18.158838+00:00
a54,1,2024-06-07 22:17:27.723864+00:00
a53,1,2024-06-07 22:20:57.529209+00:00
a71,1,2024-06-07 22:21:37.430133+00:00
a56,1,2024-06-07 22:21:38.949503+00:00
a55,1,2024-06-07 22:21:39.871081+00:00
a34,1,2024-06-07 22:21:41.279688+00:00
a43,1,2024-06-07 22:21:45.049257+00:00
a32,1,2024-06-07 22:23:57.321292+00:00
a56,1,2024-06-07 22:23:57.326292+00:00
a55,1,2024-06-07 22:24:02.357320+00:00
a34,1,2024-06-07 22:24:04.129042+00:00
a81,1,2024-06-07 22:24:05.373883+00:00
a74,1,2024-06-07 22:24:05.383883+00:00
a46,1,2024-06-07 22:24:11.393388+00:00
a89,1,2024-06-07 22:24:12.485111+00:00
a54,1,2024-06-07 22:24:37.000827+00:00
a71,1,2024-06-07 22:24:44.825355+00:00
a56,1,2024-06-07 22:25:17.988101+00:00
a55,1,2024-06-07 22:25:19.134643+00:00
a34,1,2024-06-07 22:25:23.963883+00:00
a33,1,2024-06-07 22:25:23.968883+00:00
a86,1,2024-06-07 22:25:30.350846+00:00
a30,1,2024-06-07 22:25:30.378856+00:00
a54,1,2024-06-07 22:25:59.061642+00:00
a53,1,2024-06-07 22:28:57.085238+00:00
a71,1,2024-06-07 22:30:04.675342+00:00
a56,1,2024-06-07 22:30:06.362266+00:00
a55,1,2024-06-07 22:30:07.592876+00:00
a34,1,2024-06-07 22:30:08.987662+00:00
a43,1,2024-06-07 22:30:10.415061+00:00
a32,1,2024-06-07 22:30:13.741413+00:00
a81,1,2024-06-07 22:30:13.746413+00:00
a33,1,2024-06-07 22:30:13.756413+00:00
a86,1,2024-06-07 22:30:19.337417+00:00
a30,1,2024-06-07 22:30:19.363881+00:00
a54,1,2024-06-07 22:30:35.844698+00:00
a53,1,2024-06-07 22:30:50.691874+00:00
a71,1,2024-06-07 22:31:10.893919+00:00
a56,1,2024-06-07 22:31:11.584542+00:00
a55,1,2024-06-07 22:31:12.829122+00:00
a74,1,2024-06-07 22:31:12.834122+00:00
a46,1,2024-06-07 22:31:16.562630+00:00
a89,1,2024-06-07 22:31:17.646787+00:00
a54,1,2024-06-07 22:31:30.328997+00:00
a71,1,2024-06-07 22:31:54.722621+00:00
a56,1,2024-06-07 22:31:59.334081+00:00
a55,1,2024-06-07 22:32:04.365109+00:00
a34,1,2024-06-07 22:32:06.136831+00:00
a81,1,2024-06-07 22:32:07.381672+00:00
a34,1,2024-06-07 22:32:07.386672+00:00
a43,1,2024-06-07 22:32:13.350307+00:00
a32,1,2024-06-07 22:32:20.600012+00:00
a74,1,2024-06-07 22:32:20.610012+00:00
a46,1,2024-06-07 22:32:26.619517+00:00
a89,1,2024-06-07 22:32:27.711240+00:00
a54,1,2024-06-07 22:32:52.226956+00:00
a71,1,2024-06-07 22:33:00.051484+00:00
a56,1,2024-06-07 22:33:33.214230+00:00
a55,1,2024-06-07 22:33:34.360772+00:00
a34,1,2024-06-07 22:33:39.190012+00:00
a33,1,2024-06-07 22:33:39.195012+00:00
a86,1,2024-06-07 22:33:44.264862+00:00
a30,1,2024-06-07 22:33:44.293136+00:00
a54,1,2024-06-07 22:34:01.440759+00:00
a53,1,2024-06-07 22:34:19.104041+00:00
a71,1,2024-06-07 22:34:27.723549+00:00
a56,1,2024-06-07 22:37:52.019651+00:00
a55,1,2024-06-07 22:48:10.451510+00:00
a34,1,2024-06-07 22:55:13.836950+00:00
a43,1,2024-06-07 22:57:06.792792+00:00
a32,1,2024-06-07 22:57:10.424006+00:00
a81,1,2024-06-07 22:57:10.429006+00:00
a33,1,2024-06-07 22:57:10.439006+00:00
a86,1,2024-06-07 22:57:16.270309+00:00
a30,1,2024-06-07 22:57:16.288998+00:00
a54,1,2024-06-07 22:57:45.948061+00:00
a53,1,2024-06-07 22:58:34.459731+00:00
a71,1,2024-06-07 22:59:45.279167+00:00
a56,1,2024-06-07 22:59:47.313133+00:00
a55,1,2024-06-07 22:59:49.828188+00:00
a74,1,2024-06-07 22:59:49.833188+00:00
a46,1,2024-06-07 22:59:55.842693+00:00
a89,1,2024-06-07 22:59:56.934416+00:00
a54,1,2024-06-07 23:00:21.450132+00:00
a71,1,2024-06-07 23:00:29.274660+00:00
a56,1,2024-06-07 23:01:02.437406+00:00
a55,1,2024-06-07 23:01:03.583948+00:00
