concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 21:34:31.798133+00:00
a30,1,2024-06-07 21:34:31.811920+00:00
a33,1,2024-06-07 21:34:31.816920+00:00
a86,1,2024-06-07 22:32:01.385440+00:00
a30,1,2024-06-07 22:32:01.410756+00:00
a54,1,2024-06-07 22:32:02.220582+00:00
a53,1,2024-06-07 22:32:15.048024+00:00
a71,1,2024-06-07 22:32:29.265629+00:00
a56,1,2024-06-07 22:32:30.560146+00:00
a55,1,2024-06-07 22:32:33.111759+00:00
a34,1,2024-06-07 22:32:35.025098+00:00
a54,1,2024-06-07 22:32:35.030098+00:00
a53,1,2024-06-07 22:32:43.472221+00:00
a71,1,2024-06-07 22:52:14.138983+00:00
a33,1,2024-06-07 22:52:14.148983+00:00
a86,1,2024-06-07 22:52:17.986996+00:00
a30,1,2024-06-07 22:52:18.008999+00:00
a54,1,2024-06-07 22:52:18.958378+00:00
a33,1,2024-06-07 22:52:18.963378+00:00
a86,1,2024-06-07 22:52:23.445426+00:00
a30,1,2024-06-07 22:52:23.467520+00:00
a54,1,2024-06-07 22:56:18.178902+00:00
a53,1,2024-06-07 22:58:34.242046+00:00
a71,1,2024-06-07 23:03:32.170911+00:00
a56,1,2024-06-07 23:03:34.816111+00:00
a55,1,2024-06-07 23:06:26.916055+00:00
a34,1,2024-06-07 23:06:29.185882+00:00
a53,1,2024-06-07 23:06:29.190882+00:00
a71,1,2024-06-07 23:14:14.894713+00:00
a33,1,2024-06-07 23:14:14.904713+00:00
a86,1,2024-06-07 23:14:19.984528+00:00
a30,1,2024-06-07 23:14:20.003500+00:00
a33,1,2024-06-07 23:14:20.008500+00:00
a86,1,2024-06-07 23:14:25.146391+00:00
a30,1,2024-06-07 23:14:25.167412+00:00
a54,1,2024-06-07 23:21:08.478513+00:00
a53,1,2024-06-07 23:21:24.536135+00:00
a71,1,2024-06-07 23:21:34.778585+00:00
a54,1,2024-06-07 23:21:34.783585+00:00
a53,1,2024-06-07 23:21:45.511651+00:00
a71,1,2024-06-07 23:24:33.231442+00:00
a56,1,2024-06-07 23:24:38.329277+00:00
a55,1,2024-06-07 23:24:45.959531+00:00
a34,1,2024-06-07 23:25:37.354766+00:00
a33,1,2024-06-07 23:25:37.364766+00:00
a86,1,2024-06-07 23:25:43.668985+00:00
a30,1,2024-06-07 23:25:43.682772+00:00
a54,1,2024-06-07 23:25:45.442790+00:00
a33,1,2024-06-07 23:25:45.447790+00:00
a86,1,2024-06-07 23:25:52.632785+00:00
