concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 21:34:31.798133+00:00
a30,1,2024-06-07 21:34:31.811920+00:00
a54,1,2024-06-07 21:34:31.816920+00:00
a71,1,2024-06-07 21:34:38.526099+00:00
a56,1,2024-06-07 21:34:40.161111+00:00
a55,1,2024-06-07 21:34:42.586659+00:00
a34,1,2024-06-07 21:34:45.946531+00:00
a81,1,2024-06-07 21:34:47.242750+00:00
a54,1,2024-06-07 21:34:47.247750+00:00
a53,1,2024-06-07 21:34:55.689873+00:00
a71,1,2024-06-07 21:54:26.356635+00:00
a33,1,2024-06-07 21:54:26.366635+00:00
a86,1,2024-06-07 21:54:30.204648+00:00
a30,1,2024-06-07 21:54:30.226651+00:00
a54,1,2024-06-07 21:54:31.176030+00:00
a54,1,2024-06-07 21:54:31.181030+00:00
a71,1,2024-06-07 21:54:34.767770+00:00
a56,1,2024-06-07 21:54:35.768194+00:00
a55,1,2024-06-07 21:54:36.610632+00:00
a34,1,2024-06-07 21:54:38.642957+00:00
a81,1,2024-06-07 21:54:40.407522+00:00
a53,1,2024-06-07 21:54:40.412522+00:00
a71,1,2024-06-07 22:02:26.116353+00:00
a33,1,2024-06-07 22:02:26.126353+00:00
a86,1,2024-06-07 22:02:31.264244+00:00
a30,1,2024-06-07 22:02:31.285265+00:00
a54,1,2024-06-07 22:09:14.596366+00:00
a53,1,2024-06-07 22:09:30.653988+00:00
a54,1,2024-06-07 22:09:30.658988+00:00
a71,1,2024-06-07 22:09:41.664839+00:00
a56,1,2024-06-07 22:09:42.983745+00:00
a55,1,2024-06-07 22:09:44.727268+00:00
a34,1,2024-06-07 22:09:47.799087+00:00
a81,1,2024-06-07 22:09:49.052952+00:00
a71,1,2024-06-07 22:09:49.057952+00:00
a54,1,2024-06-07 22:09:49.067952+00:00
a71,1,2024-06-07 22:10:29.519987+00:00
a56,1,2024-06-07 22:10:30.602444+00:00
a55,1,2024-06-07 22:10:31.985071+00:00
a33,1,2024-06-07 22:10:31.990071+00:00
a86,1,2024-06-07 22:10:35.828084+00:00
a30,1,2024-06-07 22:10:35.850087+00:00
a54,1,2024-06-07 22:10:36.799466+00:00
a53,1,2024-06-07 22:10:44.176773+00:00
a71,1,2024-06-07 22:18:29.880604+00:00
a34,1,2024-06-07 22:18:29.885604+00:00
a81,1,2024-06-07 22:18:32.867064+00:00
a54,1,2024-06-07 22:18:32.877064+00:00
a71,1,2024-06-07 22:18:37.247223+00:00
a56,1,2024-06-07 22:18:41.717323+00:00
