concept:name,time:timestamp,case:concept:name,routine_type,log_number
insertValue_name_Web,2024-06-08 08:34:25.493914+11:00,213,86,9
insertValue_surname_Web,2024-06-08 08:34:33.987914+11:00,213,86,9
insertValue_age_Web,2024-06-08 08:34:40.472914+11:00,213,86,9
insertValue_type_Web,2024-06-08 08:34:44.346914+11:00,213,86,9
clickButton_confirm_Web,2024-06-08 08:34:44.347914+11:00,213,86,9
clickButton_B5_Web,2024-06-08 08:34:46.574914+11:00,213,86,9
insertBoolValue_Australian_Web,2024-06-08 08:34:49.043914+11:00,213,86,9
clickButton_Button6_Web,2024-06-08 08:34:58.848914+11:00,213,86,9
insertValue_name_Web,2024-06-08 08:34:59.848914+11:00,1,84,9
insertValue_surname_Web,2024-06-08 08:35:05.970914+11:00,1,84,9
insertValue_age_Web,2024-06-08 08:35:12.682914+11:00,1,84,9
insertValue_type_Web,2024-06-08 08:35:17.924914+11:00,1,84,9
clickButton_confirm_Web,2024-06-08 08:35:17.925914+11:00,1,84,9
clickButton_B4_Web,2024-06-08 08:35:23.033914+11:00,1,84,9
clickButton_Clients_Web,2024-06-08 08:35:25.708914+11:00,1,84,9
insertValue_clientID_Web,2024-06-08 08:35:27.666914+11:00,1,84,9
pressKey_Web,2024-06-08 08:35:29.294914+11:00,1,84,9
clickButton_update_Web,2024-06-08 08:35:33.192914+11:00,1,84,9
insertValue_address_Web,2024-06-08 08:35:37.037914+11:00,1,84,9
insertValue_country_Web,2024-06-08 08:35:46.667914+11:00,1,84,9
openFile_Excel,2024-06-08 08:35:58.156914+11:00,1,84,9
copy_address_Web,2024-06-08 08:36:09.864914+11:00,1,84,9
paste_A_Excel,2024-06-08 08:36:11.586914+11:00,1,84,9
saveFile_save_Excel,2024-06-08 08:36:13.311914+11:00,1,84,9
clickButton_ConfirmWithFile_Web,2024-06-08 08:36:15.733914+11:00,1,84,9
clickButton_OK_Web,2024-06-08 08:36:19.192914+11:00,1,84,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:36:20.192914+11:00,213,86,9
copy_B_Excel_Special_code,2024-06-08 08:36:27.706914+11:00,213,86,9
paste_Special_code_Web,2024-06-08 08:36:29.556914+11:00,213,86,9
paste_Country_Web,2024-06-08 08:36:33.247914+11:00,213,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:36:35.240914+11:00,213,86,9
clickButton_Button9_Web,2024-06-08 08:36:44.683914+11:00,213,86,9
clickButton_OK_Web,2024-06-08 08:36:47.447914+11:00,213,86,9
