concept:name,time:timestamp,case:concept:name,routine_type,log_number
insertValue_name_Web,2024-06-08 08:34:25.493914+11:00,156,86,9
insertValue_surname_Web,2024-06-08 08:34:33.987914+11:00,156,86,9
insertValue_age_Web,2024-06-08 08:34:40.472914+11:00,156,86,9
insertValue_type_Web,2024-06-08 08:34:44.346914+11:00,156,86,9
clickButton_confirm_Web,2024-06-08 08:34:44.347914+11:00,156,86,9
clickButton_B5_Web,2024-06-08 08:34:46.574914+11:00,156,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:34:47.574914+11:00,1,7,3
goToUrl_www_webpage_com_Web,2024-06-08 08:34:51.987914+11:00,1,7,3
insertValue_username_Web,2024-06-08 08:35:03.792914+11:00,1,7,3
insertValue_password_Web,2024-06-08 08:35:10.376914+11:00,1,7,3
clickButton_confirm_Web,2024-06-08 08:35:18.161914+11:00,1,7,3
waitResponse_www_webpage_com_error_Web,2024-06-08 08:35:20.801914+11:00,1,7,3
goToUrl_www_webpage_com_Web,2024-06-08 08:35:28.756914+11:00,1,7,3
insertValue_username_Web,2024-06-08 08:35:30.524914+11:00,1,7,3
insertValue_password_Web,2024-06-08 08:35:41.593914+11:00,1,7,3
clickButton_confirm_Web,2024-06-08 08:35:50.361914+11:00,1,7,3
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:35:52.896914+11:00,1,7,3
clickButton_Button1_Web,2024-06-08 08:36:00.227914+11:00,1,7,3
clickButton_B2_Web,2024-06-08 08:36:03.091914+11:00,1,7,3
insertValue_ID_Web,2024-06-08 08:36:06.220914+11:00,1,7,3
copy_B_Excel_Special_code,2024-06-08 08:36:08.324914+11:00,1,7,3
paste_Special_code_Web,2024-06-08 08:36:10.921914+11:00,1,7,3
copy_B_Excel_Area,2024-06-08 08:36:15.405914+11:00,1,7,3
paste_Area_Web,2024-06-08 08:36:18.675914+11:00,1,7,3
clickButton_OK_Web,2024-06-08 08:36:23.393914+11:00,1,7,3
insertBoolValue_Australian_Web,2024-06-08 08:36:24.393914+11:00,156,86,9
clickButton_Button6_Web,2024-06-08 08:36:34.198914+11:00,156,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:36:39.109914+11:00,156,86,9
copy_B_Excel_Special_code,2024-06-08 08:36:46.623914+11:00,156,86,9
paste_Special_code_Web,2024-06-08 08:36:48.473914+11:00,156,86,9
paste_Country_Web,2024-06-08 08:36:52.164914+11:00,156,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:36:54.157914+11:00,156,86,9
clickButton_Button9_Web,2024-06-08 08:37:03.600914+11:00,156,86,9
clickButton_OK_Web,2024-06-08 08:37:06.364914+11:00,156,86,9
insertValue_name_Web,2024-06-08 08:37:07.364914+11:00,157,86,9
insertValue_surname_Web,2024-06-08 08:37:07.365914+11:00,157,86,9
insertValue_age_Web,2024-06-08 08:37:18.209914+11:00,157,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:37:19.209914+11:00,2,7,3
goToUrl_www_webpage_com_Web,2024-06-08 08:37:35.018914+11:00,2,7,3
insertValue_username_Web,2024-06-08 08:37:35.019914+11:00,2,7,3
insertValue_password_Web,2024-06-08 08:37:40.870914+11:00,2,7,3
clickButton_confirm_Web,2024-06-08 08:37:57.422914+11:00,2,7,3
waitResponse_www_webpage_com_error_Web,2024-06-08 08:37:59.049914+11:00,2,7,3
goToUrl_www_webpage_com_Web,2024-06-08 08:38:13.529914+11:00,2,7,3
insertValue_username_Web,2024-06-08 08:38:20.723914+11:00,2,7,3
insertValue_password_Web,2024-06-08 08:38:31.984914+11:00,2,7,3
clickButton_confirm_Web,2024-06-08 08:38:39.800914+11:00,2,7,3
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:38:43.161914+11:00,2,7,3
clickButton_Button1_Web,2024-06-08 08:38:54.858914+11:00,2,7,3
clickButton_B2_Web,2024-06-08 08:38:58.411914+11:00,2,7,3
insertValue_ID_Web,2024-06-08 08:39:01.432914+11:00,2,7,3
copy_B_Excel_Special_code,2024-06-08 08:39:04.494914+11:00,2,7,3
paste_Special_code_Web,2024-06-08 08:39:06.732914+11:00,2,7,3
copy_B_Excel_Area,2024-06-08 08:39:07.997914+11:00,2,7,3
paste_Area_Web,2024-06-08 08:39:11.091914+11:00,2,7,3
clickButton_OK_Web,2024-06-08 08:39:13.606914+11:00,2,7,3
insertValue_type_Web,2024-06-08 08:39:14.606914+11:00,157,86,9
clickButton_confirm_Web,2024-06-08 08:39:22.439914+11:00,157,86,9
clickButton_B5_Web,2024-06-08 08:39:25.317914+11:00,157,86,9
insertBoolValue_Australian_Web,2024-06-08 08:39:27.665914+11:00,157,86,9
clickButton_Button6_Web,2024-06-08 08:39:27.666914+11:00,157,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:39:31.252914+11:00,157,86,9
copy_B_Excel_Special_code,2024-06-08 08:39:38.474914+11:00,157,86,9
paste_Special_code_Web,2024-06-08 08:39:39.903914+11:00,157,86,9
paste_Country_Web,2024-06-08 08:39:43.095914+11:00,157,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:39:46.987914+11:00,157,86,9
clickButton_Button9_Web,2024-06-08 08:39:49.346914+11:00,157,86,9
clickButton_OK_Web,2024-06-08 08:39:51.334914+11:00,157,86,9
insertValue_name_Web,2024-06-08 08:39:52.334914+11:00,158,86,9
