concept:name,time:timestamp,case:concept:name,routine_type,log_number
insertValue_userID_Web,2024-06-08 08:34:25.493914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:34:36.525914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:34:44.793914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:34:56.451914+11:00,1,3,2
insertValue_name_Web,2024-06-08 08:34:57.451914+11:00,145,84,9
insertValue_surname_Web,2024-06-08 08:35:03.573914+11:00,145,84,9
insertValue_age_Web,2024-06-08 08:35:10.285914+11:00,145,84,9
insertValue_type_Web,2024-06-08 08:35:15.527914+11:00,145,84,9
clickButton_confirm_Web,2024-06-08 08:35:15.528914+11:00,145,84,9
clickButton_B4_Web,2024-06-08 08:35:20.636914+11:00,145,84,9
clickButton_Clients_Web,2024-06-08 08:35:23.311914+11:00,145,84,9
insertValue_clientID_Web,2024-06-08 08:35:25.269914+11:00,145,84,9
pressKey_Web,2024-06-08 08:35:26.897914+11:00,145,84,9
clickButton_update_Web,2024-06-08 08:35:30.795914+11:00,145,84,9
insertValue_address_Web,2024-06-08 08:35:34.640914+11:00,145,84,9
insertValue_country_Web,2024-06-08 08:35:44.270914+11:00,145,84,9
openFile_Excel,2024-06-08 08:35:55.759914+11:00,145,84,9
copy_address_Web,2024-06-08 08:36:07.467914+11:00,145,84,9
paste_A_Excel,2024-06-08 08:36:09.189914+11:00,145,84,9
saveFile_save_Excel,2024-06-08 08:36:10.914914+11:00,145,84,9
clickButton_ConfirmWithFile_Web,2024-06-08 08:36:13.336914+11:00,145,84,9
clickButton_OK_Web,2024-06-08 08:36:16.795914+11:00,145,84,9
insertValue_password_Web,2024-06-08 08:36:17.795914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:36:19.864914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:36:21.645914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:36:30.892914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:36:32.565914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:36:35.337914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:36:37.625914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:36:40.157914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:36:43.371914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:36:46.761914+11:00,1,3,2
insertValue_name_Web,2024-06-08 08:36:47.761914+11:00,146,84,9
insertValue_surname_Web,2024-06-08 08:37:00.024914+11:00,146,84,9
insertValue_age_Web,2024-06-08 08:37:02.245914+11:00,146,84,9
insertValue_type_Web,2024-06-08 08:37:04.490914+11:00,146,84,9
clickButton_confirm_Web,2024-06-08 08:37:13.187914+11:00,146,84,9
clickButton_B4_Web,2024-06-08 08:37:16.144914+11:00,146,84,9
clickButton_Clients_Web,2024-06-08 08:37:19.227914+11:00,146,84,9
insertValue_clientID_Web,2024-06-08 08:37:22.635914+11:00,146,84,9
pressKey_Web,2024-06-08 08:37:38.679914+11:00,146,84,9
clickButton_update_Web,2024-06-08 08:37:41.439914+11:00,146,84,9
insertValue_address_Web,2024-06-08 08:37:44.662914+11:00,146,84,9
insertValue_country_Web,2024-06-08 08:37:46.500914+11:00,146,84,9
openFile_Excel,2024-06-08 08:37:55.839914+11:00,146,84,9
copy_address_Web,2024-06-08 08:37:59.300914+11:00,146,84,9
paste_A_Excel,2024-06-08 08:38:00.881914+11:00,146,84,9
saveFile_save_Excel,2024-06-08 08:38:04.281914+11:00,146,84,9
clickButton_ConfirmWithFile_Web,2024-06-08 08:38:07.375914+11:00,146,84,9
insertValue_userID_Web,2024-06-08 08:38:08.375914+11:00,2,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:38:22.816914+11:00,2,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:38:30.308914+11:00,2,3,2
insertValue_username_Web,2024-06-08 08:38:37.537914+11:00,2,3,2
insertValue_password_Web,2024-06-08 08:38:43.678914+11:00,2,3,2
clickButton_confirm_Web,2024-06-08 08:38:48.538914+11:00,2,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:38:50.027914+11:00,2,3,2
copy_userID_Web,2024-06-08 08:38:53.947914+11:00,2,3,2
paste_newID_Web,2024-06-08 08:38:56.222914+11:00,2,3,2
clickButton_B3_Web,2024-06-08 08:38:57.636914+11:00,2,3,2
paste_A_Excel,2024-06-08 08:39:01.003914+11:00,2,3,2
copy_B_Excel_Area,2024-06-08 08:39:04.501914+11:00,2,3,2
paste_Area_Web,2024-06-08 08:39:08.297914+11:00,2,3,2
clickButton_OK_Web,2024-06-08 08:39:10.908914+11:00,2,3,2
clickButton_OK_Web,2024-06-08 08:39:11.908914+11:00,146,84,9
insertValue_name_Web,2024-06-08 08:39:12.908914+11:00,147,84,9
insertValue_surname_Web,2024-06-08 08:39:30.529914+11:00,147,84,9
insertValue_age_Web,2024-06-08 08:39:30.530914+11:00,147,84,9
insertValue_type_Web,2024-06-08 08:39:37.421914+11:00,147,84,9
clickButton_confirm_Web,2024-06-08 08:39:40.505914+11:00,147,84,9
insertValue_userID_Web,2024-06-08 08:39:41.505914+11:00,3,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:39:42.389914+11:00,3,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:39:42.390914+11:00,3,3,2
insertValue_username_Web,2024-06-08 08:39:47.863914+11:00,3,3,2
insertValue_password_Web,2024-06-08 08:39:52.862914+11:00,3,3,2
clickButton_confirm_Web,2024-06-08 08:40:05.356914+11:00,3,3,2
