concept:name,time:timestamp,case:concept:name,routine_type,log_number
insertValue_name_Web,2024-06-08 08:34:25.493914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:34:33.987914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:34:40.472914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:34:44.346914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:34:44.351914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:34:44.352914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:34:50.121914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:35:02.472914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:35:14.337914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:35:17.916914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:35:23.096914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:35:26.004914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:35:29.762914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:35:31.343914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:35:32.283914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:35:35.135914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:35:37.963914+11:00,1,1,1
openFile_Excel_Sheet1_data_xls,2024-06-08 08:35:37.968914+11:00,1,5,3
goToUrl_www_webpage_com_Web,2024-06-08 08:35:44.495914+11:00,1,5,3
insertValue_username_Web,2024-06-08 08:35:56.432914+11:00,1,5,3
insertValue_password_Web,2024-06-08 08:36:07.349914+11:00,1,5,3
clickButton_confirm_Web,2024-06-08 08:36:11.185914+11:00,1,5,3
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:36:14.461914+11:00,1,5,3
clickButton_Button1_Web,2024-06-08 08:36:27.242914+11:00,1,5,3
clickButton_B2_Web,2024-06-08 08:36:29.634914+11:00,1,5,3
insertValue_ID_Web,2024-06-08 08:36:32.968914+11:00,1,5,3
copy_B_Excel_Special_code,2024-06-08 08:36:36.989914+11:00,1,5,3
paste_Special_code_Web,2024-06-08 08:36:39.560914+11:00,1,5,3
copy_B_Excel_Area,2024-06-08 08:36:43.179914+11:00,1,5,3
paste_Area_Web,2024-06-08 08:36:46.235914+11:00,1,5,3
clickButton_OK_Web,2024-06-08 08:36:48.565914+11:00,1,5,3
clickButton_OK_Web,2024-06-08 08:36:48.570914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:36:48.575914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:36:50.803914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:36:53.272914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:37:03.077914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:37:07.988914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:37:15.502914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:37:17.352914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:37:21.043914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:37:23.036914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:37:32.479914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:37:35.243914+11:00,1,86,9
insertValue_name_Web,2024-06-08 08:37:35.253914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:37:35.254914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:37:46.098914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:37:56.898914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:38:04.731914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:38:07.609914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:38:09.957914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:38:09.958914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:38:09.962914+11:00,1,5,3
goToUrl_www_webpage_com_Web,2024-06-08 08:38:24.804914+11:00,1,5,3
insertValue_username_Web,2024-06-08 08:38:28.221914+11:00,1,5,3
insertValue_password_Web,2024-06-08 08:38:28.367914+11:00,1,5,3
clickButton_confirm_Web,2024-06-08 08:38:40.299914+11:00,1,5,3
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:38:44.783914+11:00,1,5,3
clickButton_Button1_Web,2024-06-08 08:38:52.763914+11:00,1,5,3
clickButton_B2_Web,2024-06-08 08:38:56.126914+11:00,1,5,3
insertValue_ID_Web,2024-06-08 08:39:00.345914+11:00,1,5,3
copy_B_Excel_Special_code,2024-06-08 08:39:03.540914+11:00,1,5,3
paste_Special_code_Web,2024-06-08 08:39:06.737914+11:00,1,5,3
copy_B_Excel_Area,2024-06-08 08:39:11.025914+11:00,1,5,3
paste_Area_Web,2024-06-08 08:39:15.650914+11:00,1,5,3
openFile_Excel_Sheet1_data_xls,2024-06-08 08:39:15.655914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:39:21.132914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:39:23.270914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:39:34.512914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:39:35.198914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:39:37.728914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:39:45.537914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:39:47.894914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:39:52.271914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:39:55.949914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:39:59.412914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:40:02.458914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:40:06.402914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:40:11.603914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:40:11.608914+11:00,1,5,3
openFile_Excel_Sheet1_data_xls,2024-06-08 08:40:11.613914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:40:18.835914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:40:20.264914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:40:23.456914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:40:27.348914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:40:29.707914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:40:31.695914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:40:31.705914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:40:44.534914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:40:50.735914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:40:55.306914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:41:01.480914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:41:04.076914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:41:17.628914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:41:21.852914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:41:24.209914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:41:27.592914+11:00,1,1,1
openFile_Excel_Sheet1_data_xls,2024-06-08 08:41:27.597914+11:00,1,5,3
goToUrl_www_webpage_com_Web,2024-06-08 08:41:37.666914+11:00,1,5,3
insertValue_username_Web,2024-06-08 08:41:48.450914+11:00,1,5,3
insertValue_password_Web,2024-06-08 08:41:56.860914+11:00,1,5,3
clickButton_confirm_Web,2024-06-08 08:42:09.536914+11:00,1,5,3
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:42:13.107914+11:00,1,5,3
clickButton_Button1_Web,2024-06-08 08:42:22.306914+11:00,1,5,3
clickButton_B2_Web,2024-06-08 08:42:24.794914+11:00,1,5,3
insertValue_name_Web,2024-06-08 08:42:24.799914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:42:32.021914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:42:42.212914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:42:45.061914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:42:55.110914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:42:56.901914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:43:01.522914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:43:03.085914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:43:04.729914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:43:14.240914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:43:17.988914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:43:21.062914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:43:25.540914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:43:35.609914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:43:36.653914+11:00,1,86,9
insertValue_ID_Web,2024-06-08 08:43:36.658914+11:00,1,5,3
copy_B_Excel_Special_code,2024-06-08 08:43:40.981914+11:00,1,5,3
paste_Special_code_Web,2024-06-08 08:43:43.217914+11:00,1,5,3
copy_B_Excel_Area,2024-06-08 08:43:47.443914+11:00,1,5,3
paste_Area_Web,2024-06-08 08:43:51.062914+11:00,1,5,3
clickButton_OK_Web,2024-06-08 08:43:53.129914+11:00,1,5,3
paste_Special_code_Web,2024-06-08 08:43:53.134914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:43:56.739914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:44:00.750914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:44:03.339914+11:00,1,1,1
openFile_Excel_Sheet1_data_xls,2024-06-08 08:44:03.349914+11:00,1,5,3
goToUrl_www_webpage_com_Web,2024-06-08 08:44:14.166914+11:00,1,5,3
insertValue_username_Web,2024-06-08 08:44:19.903914+11:00,1,5,3
insertValue_password_Web,2024-06-08 08:44:28.819914+11:00,1,5,3
clickButton_confirm_Web,2024-06-08 08:44:38.241914+11:00,1,5,3
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:44:40.028914+11:00,1,5,3
clickButton_Button1_Web,2024-06-08 08:44:43.128914+11:00,1,5,3
clickButton_B2_Web,2024-06-08 08:44:48.126914+11:00,1,5,3
insertValue_ID_Web,2024-06-08 08:44:53.534914+11:00,1,5,3
copy_B_Excel_Special_code,2024-06-08 08:44:56.486914+11:00,1,5,3
paste_Special_code_Web,2024-06-08 08:44:59.739914+11:00,1,5,3
openFile_Excel_Sheet1_data_xls,2024-06-08 08:44:59.744914+11:00,1,1,1
