concept:name,time:timestamp,case:concept:name,routine_type,log_number
openFile_Excel_Sheet1_data_xls,2024-06-08 08:34:25.493914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:34:25.494914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:34:31.263914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:34:43.614914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:34:55.479914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:34:59.058914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:35:04.238914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:35:07.146914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:35:10.904914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:35:12.485914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:35:13.425914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:35:16.277914+11:00,1,1,1
insertValue_name_Web,2024-06-08 08:35:16.282914+11:00,1,85,9
insertValue_surname_Web,2024-06-08 08:35:22.753914+11:00,1,85,9
insertValue_age_Web,2024-06-08 08:35:22.754914+11:00,1,85,9
insertValue_type_Web,2024-06-08 08:35:29.486914+11:00,1,85,9
clickButton_confirm_Web,2024-06-08 08:35:39.605914+11:00,1,85,9
clickButton_B1_Web,2024-06-08 08:35:41.907914+11:00,1,85,9
copy_name_Web,2024-06-08 08:35:45.603914+11:00,1,85,9
paste_name_Excel_B,2024-06-08 08:35:47.034914+11:00,1,85,9
copy_surname_Web,2024-06-08 08:35:49.518914+11:00,1,85,9
paste_surname_Excel_B,2024-06-08 08:35:52.529914+11:00,1,85,9
insertValue_name_Web,2024-06-08 08:35:52.534914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:36:04.358914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:36:08.609914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:36:20.771914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 08:36:34.593914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:36:37.185914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 08:36:41.001914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:36:44.042914+11:00,1,81,9
pressKey_Web,2024-06-08 08:36:49.257914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:36:49.938914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:36:52.479914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:36:59.000914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:37:07.650914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:37:10.777914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:37:13.661914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:37:15.923914+11:00,1,81,9
clickButton_add_Web,2024-06-08 08:37:15.928914+11:00,1,85,9
clickButton_confirm_Web,2024-06-08 08:37:17.481914+11:00,1,85,9
clickButton_OK_Web,2024-06-08 08:37:21.739914+11:00,1,85,9
paste_Area_Web,2024-06-08 08:37:21.744914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:37:24.300914+11:00,1,1,1
insertValue_name_Web,2024-06-08 08:37:24.310914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:37:31.128914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:37:44.269914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:37:58.076914+11:00,1,81,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:37:58.081914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:38:03.558914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:38:05.696914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:38:16.938914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:38:17.624914+11:00,1,1,1
