concept:name,case:concept:name,time:timestamp
a70,1,2024-06-07 21:34:25.493914+00:00
a29,1,2024-06-07 21:34:39.835367+00:00
a76,1,2024-06-07 21:34:53.429787+00:00
a29,1,2024-06-07 21:34:59.531309+00:00
a52,1,2024-06-07 21:35:16.582959+00:00
a52,1,2024-06-07 21:36:07.454751+00:00
a63,1,2024-06-07 21:36:47.238864+00:00
a59,1,2024-06-07 21:36:56.774586+00:00
a60,1,2024-06-07 21:37:34.252425+00:00
a52,1,2024-06-07 21:37:59.201742+00:00
a64,1,2024-06-07 21:38:36.776673+00:00
a52,1,2024-06-07 21:38:37.613138+00:00
a64,1,2024-06-07 21:39:05.858795+00:00
a12,1,2024-06-07 21:39:48.073945+00:00
a79,1,2024-06-07 21:39:48.631041+00:00
a82,1,2024-06-07 21:39:59.432901+00:00
a39,1,2024-06-07 21:40:00.204104+00:00
a58,1,2024-06-07 21:40:21.599338+00:00
a40,1,2024-06-07 21:40:49.457526+00:00
a57,1,2024-06-07 21:40:56.477883+00:00
a29,1,2024-06-07 21:41:10.987311+00:00
a77,1,2024-06-07 21:41:10.992311+00:00
a77,1,2024-06-07 21:41:16.506286+00:00
a77,1,2024-06-07 21:41:39.456150+00:00
a77,1,2024-06-07 21:41:39.479515+00:00
a77,1,2024-06-07 21:42:30.738231+00:00
a29,1,2024-06-07 21:42:30.743231+00:00
a27,1,2024-06-07 21:42:32.777183+00:00
a50,1,2024-06-07 21:42:36.578845+00:00
a10,1,2024-06-07 21:43:14.856325+00:00
a3,1,2024-06-07 21:43:15.091110+00:00
a36,1,2024-06-07 21:43:18.959233+00:00
a16,1,2024-06-07 21:43:19.186698+00:00
a75,1,2024-06-07 21:43:19.204335+00:00
a24,1,2024-06-07 21:43:19.320179+00:00
a29,1,2024-06-07 21:43:19.360564+00:00
a29,1,2024-06-07 21:43:23.111475+00:00
a8,1,2024-06-07 21:43:25.434476+00:00
a11,1,2024-06-07 21:43:25.771863+00:00
a45,1,2024-06-07 21:43:25.974868+00:00
a21,1,2024-06-07 21:43:36.583027+00:00
a83,1,2024-06-07 21:43:37.042281+00:00
a84,1,2024-06-07 21:43:41.920849+00:00
a84,1,2024-06-07 21:43:45.702428+00:00
a29,1,2024-06-07 21:43:48.974562+00:00
a26,1,2024-06-07 21:43:51.569644+00:00
a17,1,2024-06-07 21:43:57.079006+00:00
a8,1,2024-06-07 21:43:57.281774+00:00
a9,1,2024-06-07 21:43:57.484151+00:00
a29,1,2024-06-07 21:43:57.509352+00:00
a22,1,2024-06-07 21:44:01.403786+00:00
a15,1,2024-06-07 21:44:01.668162+00:00
a25,1,2024-06-07 21:44:01.704679+00:00
a8,1,2024-06-07 21:44:24.326205+00:00
a8,1,2024-06-07 21:44:24.539806+00:00
a8,1,2024-06-07 21:44:24.752184+00:00
a14,1,2024-06-07 21:44:24.923048+00:00
a5,1,2024-06-07 21:44:30.613677+00:00
a77,1,2024-06-07 21:44:30.618677+00:00
a77,1,2024-06-07 22:11:16.876603+00:00
a39,1,2024-06-07 22:11:16.881603+00:00
a61,1,2024-06-07 22:11:23.651857+00:00
a61,1,2024-06-07 22:11:48.194840+00:00
a61,1,2024-06-07 22:12:47.314596+00:00
a61,1,2024-06-07 22:12:59.844258+00:00
