concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 22:31:55.062434+00:00
a30,1,2024-06-07 22:31:55.087750+00:00
a54,1,2024-06-07 22:31:55.897576+00:00
a53,1,2024-06-07 22:32:08.725018+00:00
a71,1,2024-06-07 22:32:22.942623+00:00
a56,1,2024-06-07 22:32:24.237140+00:00
a55,1,2024-06-07 22:32:26.788753+00:00
a33,1,2024-06-07 22:32:26.793753+00:00
a77,1,2024-06-07 22:32:26.798753+00:00
a77,1,2024-06-07 22:32:28.582093+00:00
a77,1,2024-06-07 22:32:55.016367+00:00
a77,1,2024-06-07 22:32:55.062719+00:00
a77,1,2024-06-07 22:32:55.073234+00:00
a77,1,2024-06-07 22:32:55.076323+00:00
a77,1,2024-06-07 22:33:13.511997+00:00
a86,1,2024-06-07 22:33:13.516997+00:00
a30,1,2024-06-07 22:33:13.538804+00:00
a54,1,2024-06-07 22:33:15.138157+00:00
a53,1,2024-06-07 22:33:19.894470+00:00
a71,1,2024-06-07 22:33:24.796586+00:00
a73,1,2024-06-07 22:33:47.365410+00:00
a72,1,2024-06-07 22:33:50.251849+00:00
a2,1,2024-06-07 22:34:36.970937+00:00
a1,1,2024-06-07 22:34:38.769311+00:00
a6,1,2024-06-07 22:34:40.559140+00:00
a34,1,2024-06-07 22:34:40.564140+00:00
a33,1,2024-06-07 22:34:40.574140+00:00
a86,1,2024-06-07 22:34:45.056188+00:00
a30,1,2024-06-07 22:34:45.078282+00:00
a77,1,2024-06-07 22:34:45.083282+00:00
a77,1,2024-06-07 22:34:47.325317+00:00
a77,1,2024-06-07 22:35:20.857774+00:00
a33,1,2024-06-07 22:35:20.862774+00:00
a86,1,2024-06-07 22:35:24.470295+00:00
a30,1,2024-06-07 22:35:24.484288+00:00
a54,1,2024-06-07 22:37:29.911855+00:00
a53,1,2024-06-07 22:37:39.280558+00:00
a71,1,2024-06-07 22:38:02.069358+00:00
a73,1,2024-06-07 22:38:14.321188+00:00
a72,1,2024-06-07 22:38:18.556433+00:00
a2,1,2024-06-07 22:38:23.534418+00:00
a1,1,2024-06-07 22:38:24.903067+00:00
a6,1,2024-06-07 22:38:25.923942+00:00
a77,1,2024-06-07 22:38:25.928942+00:00
a77,1,2024-06-07 22:38:25.952116+00:00
a77,1,2024-06-07 22:38:25.975609+00:00
a77,1,2024-06-07 22:43:08.134087+00:00
a54,1,2024-06-07 22:43:08.139087+00:00
a53,1,2024-06-07 22:45:24.202231+00:00
a71,1,2024-06-07 22:50:22.131096+00:00
a56,1,2024-06-07 22:50:24.776296+00:00
a55,1,2024-06-07 22:53:16.876240+00:00
a34,1,2024-06-07 22:53:19.146067+00:00
a33,1,2024-06-07 22:53:19.156067+00:00
a86,1,2024-06-07 22:53:23.860232+00:00
a30,1,2024-06-07 22:53:23.882039+00:00
a54,1,2024-06-07 22:53:25.481392+00:00
a33,1,2024-06-07 22:53:25.486392+00:00
a86,1,2024-06-07 22:53:30.566207+00:00
a30,1,2024-06-07 22:53:30.585179+00:00
a54,1,2024-06-07 22:53:33.210688+00:00
a53,1,2024-06-07 22:53:43.938754+00:00
a77,1,2024-06-07 22:53:43.943754+00:00
a77,1,2024-06-07 22:53:45.727094+00:00
a77,1,2024-06-07 22:54:12.161368+00:00
a77,1,2024-06-07 22:54:12.207720+00:00
a77,1,2024-06-07 22:54:12.218235+00:00
a77,1,2024-06-07 22:54:12.221324+00:00
a77,1,2024-06-07 22:54:30.656998+00:00
a71,1,2024-06-07 22:54:30.661998+00:00
a56,1,2024-06-07 22:54:35.759833+00:00
a55,1,2024-06-07 22:54:43.390087+00:00
a34,1,2024-06-07 22:55:34.785322+00:00
a53,1,2024-06-07 22:55:34.790322+00:00
a71,1,2024-06-07 22:55:39.692438+00:00
a73,1,2024-06-07 22:56:02.261262+00:00
a72,1,2024-06-07 22:56:05.147701+00:00
a2,1,2024-06-07 22:56:51.866789+00:00
a1,1,2024-06-07 22:56:53.665163+00:00
a6,1,2024-06-07 22:56:55.454992+00:00
a33,1,2024-06-07 22:56:55.464992+00:00
a86,1,2024-06-07 22:57:00.169157+00:00
a30,1,2024-06-07 22:57:00.190964+00:00
a54,1,2024-06-07 22:57:01.790317+00:00
a53,1,2024-06-07 22:57:06.546630+00:00
a71,1,2024-06-07 22:57:11.448746+00:00
a73,1,2024-06-07 22:57:34.017570+00:00
a33,1,2024-06-07 22:57:34.022570+00:00
a86,1,2024-06-07 22:57:41.207565+00:00
a30,1,2024-06-07 22:57:41.238962+00:00
a54,1,2024-06-07 22:57:43.093595+00:00
a53,1,2024-06-07 22:57:53.967504+00:00
a71,1,2024-06-07 22:57:54.893075+00:00
a56,1,2024-06-07 22:57:55.787268+00:00
a55,1,2024-06-07 22:57:56.660865+00:00
a77,1,2024-06-07 22:57:56.665865+00:00
a77,1,2024-06-07 22:57:58.907900+00:00
a77,1,2024-06-07 22:58:32.440357+00:00
a77,1,2024-06-07 22:58:32.475244+00:00
a77,1,2024-06-07 22:58:32.498418+00:00
a77,1,2024-06-07 22:58:32.521911+00:00
a77,1,2024-06-07 23:03:14.680389+00:00
a34,1,2024-06-07 23:03:14.685389+00:00
a72,1,2024-06-07 23:03:14.690389+00:00
a2,1,2024-06-07 23:04:01.409477+00:00
a1,1,2024-06-07 23:04:03.207851+00:00
a6,1,2024-06-07 23:04:04.997680+00:00
a33,1,2024-06-07 23:04:05.007680+00:00
a86,1,2024-06-07 23:04:12.192675+00:00
a30,1,2024-06-07 23:04:12.224072+00:00
a54,1,2024-06-07 23:04:14.078705+00:00
a53,1,2024-06-07 23:04:24.952614+00:00
a71,1,2024-06-07 23:04:25.878185+00:00
a33,1,2024-06-07 23:04:25.883185+00:00
a86,1,2024-06-07 23:04:30.587350+00:00
