concept:name,case:concept:name,time:timestamp
a54,1,2024-06-07 21:34:25.493914+00:00
a53,1,2024-06-07 21:34:43.694516+00:00
a71,1,2024-06-07 21:35:20.744132+00:00
a73,1,2024-06-07 21:41:10.760364+00:00
a72,1,2024-06-07 21:41:17.842920+00:00
a2,1,2024-06-07 21:41:28.966954+00:00
a1,1,2024-06-07 21:41:32.993411+00:00
a87,1,2024-06-07 21:41:32.998411+00:00
a88,1,2024-06-07 21:41:32.998898+00:00
a65,1,2024-06-07 21:42:03.445414+00:00
a49,1,2024-06-07 21:43:00.732269+00:00
a74,1,2024-06-07 21:43:00.737269+00:00
a46,1,2024-06-07 21:43:02.257484+00:00
a89,1,2024-06-07 21:43:03.299602+00:00
a31,1,2024-06-07 21:44:13.434527+00:00
a54,1,2024-06-07 21:44:18.307489+00:00
a71,1,2024-06-07 21:44:24.646041+00:00
a56,1,2024-06-07 21:44:26.446542+00:00
a55,1,2024-06-07 21:44:27.491954+00:00
a34,1,2024-06-07 21:44:29.804146+00:00
a81,1,2024-06-07 21:44:31.178739+00:00
a80,1,2024-06-07 21:44:31.183739+00:00
a8,1,2024-06-07 21:44:38.709491+00:00
a48,1,2024-06-07 21:44:38.949096+00:00
a6,1,2024-06-07 21:44:38.954096+00:00
a54,1,2024-06-07 21:44:38.964096+00:00
a53,1,2024-06-07 21:45:06.481602+00:00
a71,1,2024-06-07 21:45:08.454987+00:00
a73,1,2024-06-07 21:48:28.006360+00:00
a72,1,2024-06-07 21:48:32.672068+00:00
a2,1,2024-06-07 21:48:39.272129+00:00
a1,1,2024-06-07 21:48:41.283028+00:00
a74,1,2024-06-07 21:48:41.288028+00:00
a46,1,2024-06-07 21:48:43.005643+00:00
a89,1,2024-06-07 21:48:44.087783+00:00
a31,1,2024-06-07 21:48:58.908465+00:00
a87,1,2024-06-07 21:48:58.913465+00:00
a88,1,2024-06-07 21:48:58.916482+00:00
a65,1,2024-06-07 21:48:59.966008+00:00
a49,1,2024-06-07 21:49:01.056726+00:00
a80,1,2024-06-07 21:49:02.559980+00:00
a8,1,2024-06-07 21:49:07.232311+00:00
a48,1,2024-06-07 21:49:07.278033+00:00
a54,1,2024-06-07 21:49:07.283033+00:00
a71,1,2024-06-07 21:49:48.294919+00:00
a56,1,2024-06-07 21:49:55.160719+00:00
a55,1,2024-06-07 21:50:00.906177+00:00
a34,1,2024-06-07 21:50:04.895737+00:00
a81,1,2024-06-07 21:50:13.154494+00:00
a6,1,2024-06-07 21:50:13.159494+00:00
a74,1,2024-06-07 21:50:13.169494+00:00
a87,1,2024-06-07 21:50:13.174494+00:00
a88,1,2024-06-07 21:50:13.234464+00:00
a65,1,2024-06-07 21:50:17.617744+00:00
a49,1,2024-06-07 21:50:20.833675+00:00
a80,1,2024-06-07 21:50:23.190002+00:00
a8,1,2024-06-07 21:50:32.654049+00:00
a54,1,2024-06-07 21:50:32.659049+00:00
a53,1,2024-06-07 21:51:04.256964+00:00
a71,1,2024-06-07 21:53:04.684437+00:00
a73,1,2024-06-07 21:53:13.827274+00:00
a72,1,2024-06-07 21:53:18.261998+00:00
a2,1,2024-06-07 21:53:26.794847+00:00
a1,1,2024-06-07 21:53:28.968843+00:00
a6,1,2024-06-07 21:53:32.304274+00:00
a48,1,2024-06-07 21:53:32.309274+00:00
a46,1,2024-06-07 21:53:32.314274+00:00
a89,1,2024-06-07 21:53:33.396414+00:00
a31,1,2024-06-07 21:53:48.217096+00:00
a54,1,2024-06-07 21:59:08.626710+00:00
a71,1,2024-06-07 21:59:49.638596+00:00
a56,1,2024-06-07 21:59:56.504396+00:00
a55,1,2024-06-07 22:00:02.249854+00:00
a34,1,2024-06-07 22:00:06.239414+00:00
a81,1,2024-06-07 22:00:14.498171+00:00
a54,1,2024-06-07 22:00:14.508171+00:00
a53,1,2024-06-07 22:00:27.908864+00:00
a71,1,2024-06-07 22:02:39.646730+00:00
a73,1,2024-06-07 22:02:45.993567+00:00
a72,1,2024-06-07 22:02:48.929221+00:00
a2,1,2024-06-07 22:02:56.635856+00:00
a1,1,2024-06-07 22:02:59.129684+00:00
a87,1,2024-06-07 22:02:59.134684+00:00
a88,1,2024-06-07 22:02:59.549566+00:00
a65,1,2024-06-07 22:03:24.923577+00:00
a49,1,2024-06-07 22:03:36.213725+00:00
a80,1,2024-06-07 22:03:38.693995+00:00
a8,1,2024-06-07 22:03:55.822366+00:00
a74,1,2024-06-07 22:03:55.827366+00:00
a46,1,2024-06-07 22:03:57.347581+00:00
a89,1,2024-06-07 22:03:58.389699+00:00
a31,1,2024-06-07 22:05:08.524624+00:00
a54,1,2024-06-07 22:05:13.397586+00:00
a71,1,2024-06-07 22:05:19.736138+00:00
a56,1,2024-06-07 22:05:21.536639+00:00
a55,1,2024-06-07 22:05:22.582051+00:00
a34,1,2024-06-07 22:05:24.894243+00:00
a81,1,2024-06-07 22:05:26.268836+00:00
a48,1,2024-06-07 22:05:26.273836+00:00
a6,1,2024-06-07 22:05:26.278836+00:00
a87,1,2024-06-07 22:05:26.288836+00:00
a88,1,2024-06-07 22:05:26.289984+00:00
a65,1,2024-06-07 22:05:41.641189+00:00
a49,1,2024-06-07 22:05:46.265699+00:00
a80,1,2024-06-07 22:05:48.951926+00:00
a8,1,2024-06-07 22:16:39.800981+00:00
a74,1,2024-06-07 22:16:39.805981+00:00
a46,1,2024-06-07 22:16:41.326196+00:00
a54,1,2024-06-07 22:16:41.331196+00:00
a53,1,2024-06-07 22:16:59.531798+00:00
a71,1,2024-06-07 22:17:36.581414+00:00
a73,1,2024-06-07 22:23:26.597646+00:00
a72,1,2024-06-07 22:23:33.680202+00:00
a2,1,2024-06-07 22:23:44.804236+00:00
a1,1,2024-06-07 22:23:48.830693+00:00
a6,1,2024-06-07 22:23:51.898342+00:00
a89,1,2024-06-07 22:23:51.903342+00:00
a31,1,2024-06-07 22:25:02.038267+00:00
a54,1,2024-06-07 22:25:06.911229+00:00
a71,1,2024-06-07 22:25:13.249781+00:00
a56,1,2024-06-07 22:25:15.050282+00:00
a55,1,2024-06-07 22:25:16.095694+00:00
a34,1,2024-06-07 22:25:18.407886+00:00
a81,1,2024-06-07 22:25:19.782479+00:00
a48,1,2024-06-07 22:25:19.787479+00:00
a74,1,2024-06-07 22:25:19.797479+00:00
a46,1,2024-06-07 22:25:21.515094+00:00
a89,1,2024-06-07 22:25:22.597234+00:00
a31,1,2024-06-07 22:25:37.417916+00:00
a54,1,2024-06-07 22:25:37.422916+00:00
a53,1,2024-06-07 22:26:09.020831+00:00
a87,1,2024-06-07 22:26:09.025831+00:00
a88,1,2024-06-07 22:26:09.075201+00:00
a65,1,2024-06-07 22:26:10.545677+00:00
a49,1,2024-06-08 01:03:56.039438+00:00
a80,1,2024-06-08 01:04:00.248019+00:00
a8,1,2024-06-08 01:04:12.621054+00:00
a48,1,2024-06-08 01:04:12.864797+00:00
a71,1,2024-06-08 01:04:12.869797+00:00
a73,1,2024-06-08 01:04:22.012634+00:00
a72,1,2024-06-08 01:04:26.447358+00:00
a2,1,2024-06-08 01:04:34.980207+00:00
a1,1,2024-06-08 01:04:37.154203+00:00
a6,1,2024-06-08 01:04:40.489634+00:00
a54,1,2024-06-08 01:04:40.494634+00:00
a71,1,2024-06-08 01:05:21.506520+00:00
a56,1,2024-06-08 01:05:28.372320+00:00
a55,1,2024-06-08 01:05:34.117778+00:00
a34,1,2024-06-08 01:05:38.107338+00:00
a81,1,2024-06-08 01:05:46.366095+00:00
a54,1,2024-06-08 01:05:46.376095+00:00
a53,1,2024-06-08 01:06:04.576697+00:00
a71,1,2024-06-08 01:06:41.626313+00:00
a74,1,2024-06-08 01:06:41.631313+00:00
a87,1,2024-06-08 01:06:41.636313+00:00
a88,1,2024-06-08 01:06:45.197206+00:00
a65,1,2024-06-08 01:06:46.984339+00:00
a49,1,2024-06-08 01:06:58.791606+00:00
a80,1,2024-06-08 01:07:03.357867+00:00
a8,1,2024-06-08 01:08:05.787681+00:00
a48,1,2024-06-08 01:08:06.335635+00:00
a46,1,2024-06-08 01:08:06.340635+00:00
a89,1,2024-06-08 01:08:07.422775+00:00
a31,1,2024-06-08 01:08:22.243457+00:00
a54,1,2024-06-08 01:13:42.653071+00:00
a71,1,2024-06-08 01:14:23.664957+00:00
a56,1,2024-06-08 01:14:30.530757+00:00
a55,1,2024-06-08 01:14:36.276215+00:00
a34,1,2024-06-08 01:14:40.265775+00:00
a81,1,2024-06-08 01:14:48.524532+00:00
a73,1,2024-06-08 01:14:48.529532+00:00
a72,1,2024-06-08 01:14:55.612088+00:00
a2,1,2024-06-08 01:15:06.736122+00:00
a1,1,2024-06-08 01:15:10.762579+00:00
a6,1,2024-06-08 01:15:13.830228+00:00
a87,1,2024-06-08 01:15:13.840228+00:00
a88,1,2024-06-08 01:15:17.161928+00:00
