concept:name,case:concept:name,time:timestamp
a33,1,2024-06-07 21:34:25.493914+00:00
a86,1,2024-06-07 21:34:39.900192+00:00
a30,1,2024-06-07 21:34:39.944658+00:00
a54,1,2024-06-07 21:37:07.362172+00:00
a73,1,2024-06-07 21:37:13.418611+00:00
a72,1,2024-06-07 21:37:19.049691+00:00
a2,1,2024-06-07 21:37:48.155369+00:00
a33,1,2024-06-07 21:37:48.160369+00:00
a86,1,2024-06-07 22:35:17.728889+00:00
a30,1,2024-06-07 22:35:17.754205+00:00
a54,1,2024-06-07 22:35:18.564031+00:00
a53,1,2024-06-07 22:35:31.391473+00:00
a71,1,2024-06-07 22:35:45.609078+00:00
a56,1,2024-06-07 22:35:46.903595+00:00
a33,1,2024-06-07 22:35:46.908595+00:00
a86,1,2024-06-07 22:35:52.275362+00:00
a30,1,2024-06-07 22:35:52.298925+00:00
a54,1,2024-06-07 22:36:13.404814+00:00
a53,1,2024-06-07 22:36:32.523973+00:00
a73,1,2024-06-07 22:39:39.563110+00:00
a72,1,2024-06-07 22:39:44.947885+00:00
a2,1,2024-06-07 22:39:53.708065+00:00
a1,1,2024-06-07 22:39:56.655903+00:00
a6,1,2024-06-07 22:39:58.471725+00:00
a55,1,2024-06-07 22:39:58.476725+00:00
a34,1,2024-06-07 22:40:00.390064+00:00
a1,1,2024-06-07 22:40:00.395064+00:00
a6,1,2024-06-07 22:40:04.442199+00:00
a33,1,2024-06-07 22:40:04.452199+00:00
a86,1,2024-06-07 22:40:10.775060+00:00
a30,1,2024-06-07 22:40:10.790566+00:00
a54,1,2024-06-07 22:40:15.069768+00:00
a53,1,2024-06-07 22:41:03.359523+00:00
a73,1,2024-06-07 22:42:10.771714+00:00
a72,1,2024-06-07 22:42:14.461215+00:00
a2,1,2024-06-07 22:42:17.080847+00:00
a33,1,2024-06-07 22:42:17.085847+00:00
a33,1,2024-06-07 22:42:17.090847+00:00
a86,1,2024-06-07 22:42:21.272145+00:00
a30,1,2024-06-07 22:42:21.284924+00:00
a54,1,2024-06-07 22:42:47.528445+00:00
a73,1,2024-06-07 22:45:16.485503+00:00
a72,1,2024-06-07 22:45:20.801550+00:00
a2,1,2024-06-07 22:45:36.186976+00:00
a1,1,2024-06-07 22:45:38.698518+00:00
a6,1,2024-06-07 22:45:41.111367+00:00
a86,1,2024-06-07 22:45:41.116367+00:00
a30,1,2024-06-07 22:45:41.138461+00:00
a54,1,2024-06-07 22:49:35.849843+00:00
a53,1,2024-06-07 22:51:51.912987+00:00
a71,1,2024-06-07 22:56:49.841852+00:00
a56,1,2024-06-07 22:56:52.487052+00:00
a55,1,2024-06-07 22:59:44.586996+00:00
a34,1,2024-06-07 22:59:46.856823+00:00
a1,1,2024-06-07 22:59:46.861823+00:00
a6,1,2024-06-07 22:59:48.625553+00:00
a33,1,2024-06-07 22:59:48.635553+00:00
a86,1,2024-06-07 22:59:53.928919+00:00
a30,1,2024-06-07 22:59:53.944381+00:00
a54,1,2024-06-07 23:00:53.398303+00:00
a53,1,2024-06-07 23:01:34.741508+00:00
a73,1,2024-06-07 23:19:16.207791+00:00
a72,1,2024-06-07 23:19:27.639229+00:00
a2,1,2024-06-07 23:19:37.821204+00:00
a33,1,2024-06-07 23:19:37.826204+00:00
a86,1,2024-06-07 23:19:42.007502+00:00
a30,1,2024-06-07 23:19:42.020281+00:00
a54,1,2024-06-07 23:20:08.263802+00:00
a33,1,2024-06-07 23:20:08.268802+00:00
a86,1,2024-06-07 23:20:13.348617+00:00
a30,1,2024-06-07 23:20:13.367589+00:00
a54,1,2024-06-07 23:20:15.993098+00:00
a53,1,2024-06-07 23:20:26.721164+00:00
a71,1,2024-06-07 23:23:14.440955+00:00
a56,1,2024-06-07 23:23:19.538790+00:00
a55,1,2024-06-07 23:23:27.169044+00:00
a34,1,2024-06-07 23:24:18.564279+00:00
a73,1,2024-06-07 23:24:18.569279+00:00
a72,1,2024-06-07 23:24:22.885326+00:00
a2,1,2024-06-07 23:24:38.270752+00:00
a1,1,2024-06-07 23:24:40.782294+00:00
a6,1,2024-06-07 23:24:43.195143+00:00
a1,1,2024-06-07 23:24:43.200143+00:00
a6,1,2024-06-07 23:25:15.012481+00:00
a33,1,2024-06-07 23:25:15.022481+00:00
a86,1,2024-06-07 23:25:22.207476+00:00
a30,1,2024-06-07 23:25:22.238873+00:00
a54,1,2024-06-07 23:25:24.093506+00:00
a53,1,2024-06-07 23:25:34.967415+00:00
a71,1,2024-06-07 23:25:35.892986+00:00
a33,1,2024-06-07 23:25:35.897986+00:00
a86,1,2024-06-07 23:25:40.079284+00:00
a30,1,2024-06-07 23:25:40.092063+00:00
a54,1,2024-06-07 23:26:06.335584+00:00
a73,1,2024-06-07 23:28:35.292642+00:00
a72,1,2024-06-07 23:28:39.608689+00:00
a2,1,2024-06-07 23:28:54.994115+00:00
a33,1,2024-06-07 23:28:54.999115+00:00
a86,1,2024-06-07 23:29:00.156352+00:00
a30,1,2024-06-07 23:29:00.169981+00:00
a54,1,2024-06-07 23:29:02.902970+00:00
a53,1,2024-06-07 23:29:35.081246+00:00
a73,1,2024-06-07 23:32:10.054011+00:00
a72,1,2024-06-07 23:32:20.780164+00:00
a2,1,2024-06-07 23:32:54.896970+00:00
a1,1,2024-06-07 23:32:56.788954+00:00
a6,1,2024-06-07 23:32:58.696128+00:00
a1,1,2024-06-07 23:32:58.701128+00:00
a6,1,2024-06-07 23:33:01.113977+00:00
a56,1,2024-06-07 23:33:01.118977+00:00
a55,1,2024-06-07 23:33:01.992574+00:00
a34,1,2024-06-07 23:33:09.407774+00:00
a33,1,2024-06-07 23:33:09.417774+00:00
a86,1,2024-06-07 23:33:23.824052+00:00
a30,1,2024-06-07 23:33:23.868518+00:00
a54,1,2024-06-07 23:35:51.286032+00:00
a73,1,2024-06-07 23:35:57.342471+00:00
a72,1,2024-06-07 23:36:02.973551+00:00
a33,1,2024-06-07 23:36:02.978551+00:00
a86,1,2024-06-07 23:36:08.058366+00:00
a30,1,2024-06-07 23:36:08.077338+00:00
a54,1,2024-06-07 23:36:10.702847+00:00
a53,1,2024-06-07 23:36:21.430913+00:00
a71,1,2024-06-07 23:39:09.150704+00:00
a56,1,2024-06-07 23:39:14.248539+00:00
a33,1,2024-06-07 23:39:14.253539+00:00
a86,1,2024-06-07 23:39:18.666567+00:00
a30,1,2024-06-07 23:39:18.690143+00:00
a54,1,2024-06-07 23:39:21.143996+00:00
a53,1,2024-06-07 23:39:40.189785+00:00
a73,1,2024-06-07 23:42:42.662193+00:00
a72,1,2024-06-07 23:42:47.044393+00:00
a2,1,2024-06-07 23:43:00.903683+00:00
a1,1,2024-06-07 23:43:04.954709+00:00
a6,1,2024-06-07 23:43:06.207495+00:00
a55,1,2024-06-07 23:43:06.212495+00:00
a34,1,2024-06-07 23:43:57.607730+00:00
a2,1,2024-06-07 23:43:57.612730+00:00
a1,1,2024-06-07 23:44:00.907154+00:00
a6,1,2024-06-07 23:44:04.954289+00:00
a33,1,2024-06-07 23:44:04.964289+00:00
a86,1,2024-06-07 23:44:12.149284+00:00
a30,1,2024-06-07 23:44:12.180681+00:00
a54,1,2024-06-07 23:44:14.035314+00:00
a53,1,2024-06-07 23:44:24.909223+00:00
a71,1,2024-06-07 23:44:25.834794+00:00
a33,1,2024-06-07 23:44:25.839794+00:00
a33,1,2024-06-07 23:44:25.844794+00:00
a86,1,2024-06-07 23:46:07.517041+00:00
a30,1,2024-06-07 23:46:07.531031+00:00
a54,1,2024-06-07 23:46:09.653805+00:00
a53,1,2024-06-07 23:46:18.197326+00:00
a73,1,2024-06-07 23:49:48.153631+00:00
a72,1,2024-06-07 23:49:51.738093+00:00
a2,1,2024-06-07 23:50:12.555979+00:00
a1,1,2024-06-07 23:50:14.161526+00:00
a6,1,2024-06-07 23:50:15.407859+00:00
a86,1,2024-06-07 23:50:15.412859+00:00
a30,1,2024-06-07 23:50:15.457325+00:00
a54,1,2024-06-07 23:52:42.874839+00:00
a73,1,2024-06-07 23:52:48.931278+00:00
a72,1,2024-06-07 23:52:54.562358+00:00
a2,1,2024-06-07 23:53:23.668036+00:00
a1,1,2024-06-07 23:53:26.962460+00:00
a6,1,2024-06-07 23:53:31.009595+00:00
a56,1,2024-06-07 23:53:31.014595+00:00
a55,1,2024-06-07 23:53:31.888192+00:00
a34,1,2024-06-07 23:53:39.303392+00:00
a33,1,2024-06-07 23:53:39.313392+00:00
a86,1,2024-06-07 23:53:44.207281+00:00
a30,1,2024-06-07 23:53:44.233948+00:00
a54,1,2024-06-07 23:53:53.779577+00:00
a53,1,2024-06-07 23:54:03.939477+00:00
a73,1,2024-06-07 23:55:26.929431+00:00
a72,1,2024-06-07 23:55:32.748031+00:00
a2,1,2024-06-07 23:55:36.512491+00:00
a1,1,2024-06-07 23:55:38.959186+00:00
a33,1,2024-06-07 23:55:38.964186+00:00
a86,1,2024-06-07 23:55:43.446234+00:00
a30,1,2024-06-07 23:55:43.468328+00:00
a54,1,2024-06-07 23:59:38.179710+00:00
a53,1,2024-06-08 00:01:54.242854+00:00
a71,1,2024-06-08 00:06:52.171719+00:00
a33,1,2024-06-08 00:06:52.176719+00:00
a86,1,2024-06-08 00:07:06.582997+00:00
a30,1,2024-06-08 00:07:06.627463+00:00
a54,1,2024-06-08 00:09:34.044977+00:00
a73,1,2024-06-08 00:09:40.101416+00:00
a72,1,2024-06-08 00:09:45.732496+00:00
a2,1,2024-06-08 00:10:14.838174+00:00
a1,1,2024-06-08 00:10:18.132598+00:00
a6,1,2024-06-08 00:10:22.179733+00:00
a56,1,2024-06-08 00:10:22.184733+00:00
a55,1,2024-06-08 00:13:14.284677+00:00
a34,1,2024-06-08 00:13:16.554504+00:00
a6,1,2024-06-08 00:13:16.559504+00:00
a33,1,2024-06-08 00:13:16.569504+00:00
a86,1,2024-06-08 00:13:20.484833+00:00
a33,1,2024-06-08 00:13:20.489833+00:00
a86,1,2024-06-08 00:13:24.671131+00:00
a30,1,2024-06-08 00:13:24.683910+00:00
a54,1,2024-06-08 00:13:50.927431+00:00
a73,1,2024-06-08 00:16:19.884489+00:00
a33,1,2024-06-08 00:16:19.889489+00:00
a86,1,2024-06-08 00:16:27.074484+00:00
a30,1,2024-06-08 00:16:27.105881+00:00
a54,1,2024-06-08 00:16:28.960514+00:00
a53,1,2024-06-08 00:16:39.834423+00:00
a71,1,2024-06-08 00:16:40.759994+00:00
a56,1,2024-06-08 00:16:41.654187+00:00
a55,1,2024-06-08 00:16:42.527784+00:00
a34,1,2024-06-08 00:16:49.942984+00:00
a72,1,2024-06-08 00:16:49.947984+00:00
a2,1,2024-06-08 00:17:05.333410+00:00
a1,1,2024-06-08 00:17:07.844952+00:00
a6,1,2024-06-08 00:17:10.257801+00:00
a30,1,2024-06-08 00:17:10.262801+00:00
a54,1,2024-06-08 00:17:11.962234+00:00
a53,1,2024-06-08 00:17:27.144817+00:00
a73,1,2024-06-08 00:34:25.965368+00:00
a72,1,2024-06-08 00:34:51.988946+00:00
a2,1,2024-06-08 00:34:57.483925+00:00
a1,1,2024-06-08 00:34:58.556057+00:00
a6,1,2024-06-08 00:34:59.925912+00:00
a33,1,2024-06-08 00:34:59.935912+00:00
a33,1,2024-06-08 00:34:59.940912+00:00
a86,1,2024-06-08 00:35:47.635129+00:00
a30,1,2024-06-08 00:35:47.652397+00:00
a54,1,2024-06-08 00:35:48.304500+00:00
a53,1,2024-06-08 00:36:02.211924+00:00
a73,1,2024-06-08 00:39:28.147083+00:00
a33,1,2024-06-08 00:39:28.152083+00:00
a86,1,2024-06-08 01:36:57.720603+00:00
a30,1,2024-06-08 01:36:57.745919+00:00
a54,1,2024-06-08 01:36:58.555745+00:00
a53,1,2024-06-08 01:37:11.383187+00:00
a71,1,2024-06-08 01:37:25.600792+00:00
a56,1,2024-06-08 01:37:26.895309+00:00
a55,1,2024-06-08 01:37:29.446922+00:00
a34,1,2024-06-08 01:37:31.360261+00:00
a72,1,2024-06-08 01:37:31.365261+00:00
a2,1,2024-06-08 01:37:38.989365+00:00
a1,1,2024-06-08 01:37:42.140666+00:00
a6,1,2024-06-08 01:37:43.718266+00:00
a86,1,2024-06-08 01:37:43.723266+00:00
a30,1,2024-06-08 01:37:43.767732+00:00
a54,1,2024-06-08 01:40:11.185246+00:00
a73,1,2024-06-08 01:40:17.241685+00:00
a72,1,2024-06-08 01:40:22.872765+00:00
a2,1,2024-06-08 01:40:51.978443+00:00
a1,1,2024-06-08 01:40:55.272867+00:00
a6,1,2024-06-08 01:40:59.320002+00:00
a33,1,2024-06-08 01:40:59.330002+00:00
a33,1,2024-06-08 01:40:59.335002+00:00
a86,1,2024-06-08 01:41:06.519997+00:00
a33,1,2024-06-08 01:41:06.524997+00:00
a86,1,2024-06-08 01:41:11.682234+00:00
a30,1,2024-06-08 01:41:11.695863+00:00
a54,1,2024-06-08 01:41:14.428852+00:00
a53,1,2024-06-08 01:41:46.607128+00:00
a73,1,2024-06-08 01:44:21.579893+00:00
a72,1,2024-06-08 01:44:32.306046+00:00
a2,1,2024-06-08 01:45:06.422852+00:00
a1,1,2024-06-08 01:45:08.314836+00:00
a6,1,2024-06-08 01:45:10.222010+00:00
a30,1,2024-06-08 01:45:10.227010+00:00
a54,1,2024-06-08 01:45:12.081643+00:00
a53,1,2024-06-08 01:45:22.955552+00:00
a71,1,2024-06-08 01:45:23.881123+00:00
a56,1,2024-06-08 01:45:24.775316+00:00
a55,1,2024-06-08 01:45:25.648913+00:00
a34,1,2024-06-08 01:45:33.064113+00:00
a86,1,2024-06-08 01:45:33.069113+00:00
a30,1,2024-06-08 01:45:33.081892+00:00
a54,1,2024-06-08 01:45:59.325413+00:00
a73,1,2024-06-08 01:48:28.282471+00:00
a72,1,2024-06-08 01:48:32.598518+00:00
a2,1,2024-06-08 01:48:47.983944+00:00
a1,1,2024-06-08 01:48:50.495486+00:00
a6,1,2024-06-08 01:48:52.908335+00:00
a33,1,2024-06-08 01:48:52.918335+00:00
a86,1,2024-06-08 01:48:57.099633+00:00
a30,1,2024-06-08 01:48:57.112412+00:00
a33,1,2024-06-08 01:48:57.117412+00:00
a86,1,2024-06-08 01:49:04.302407+00:00
a30,1,2024-06-08 01:49:04.333804+00:00
a54,1,2024-06-08 01:49:06.188437+00:00
a53,1,2024-06-08 01:49:17.062346+00:00
a71,1,2024-06-08 01:49:17.987917+00:00
a56,1,2024-06-08 01:49:18.882110+00:00
a55,1,2024-06-08 01:49:19.755707+00:00
a33,1,2024-06-08 01:49:19.760707+00:00
a86,1,2024-06-08 01:49:26.083568+00:00
a30,1,2024-06-08 01:49:26.099074+00:00
a54,1,2024-06-08 01:49:30.378276+00:00
a53,1,2024-06-08 01:50:18.668031+00:00
a73,1,2024-06-08 01:51:26.080222+00:00
a72,1,2024-06-08 01:51:29.769723+00:00
a2,1,2024-06-08 01:51:32.389355+00:00
a1,1,2024-06-08 01:51:33.510226+00:00
a6,1,2024-06-08 01:51:35.273956+00:00
a34,1,2024-06-08 01:51:35.278956+00:00
a54,1,2024-06-08 01:51:35.283956+00:00
a73,1,2024-06-08 01:54:04.241014+00:00
a72,1,2024-06-08 01:54:08.557061+00:00
a2,1,2024-06-08 01:54:23.942487+00:00
a1,1,2024-06-08 01:54:26.454029+00:00
a6,1,2024-06-08 01:54:28.866878+00:00
a33,1,2024-06-08 01:54:28.876878+00:00
a86,1,2024-06-08 01:54:34.170244+00:00
a30,1,2024-06-08 01:54:34.185706+00:00
a54,1,2024-06-08 01:55:33.639628+00:00
a53,1,2024-06-08 01:56:14.982833+00:00
a73,1,2024-06-08 02:13:56.449116+00:00
a72,1,2024-06-08 02:14:07.880554+00:00
a2,1,2024-06-08 02:14:18.062529+00:00
a33,1,2024-06-08 02:14:18.067529+00:00
a33,1,2024-06-08 02:14:18.072529+00:00
a86,1,2024-06-08 02:14:22.554577+00:00
a30,1,2024-06-08 02:14:22.576671+00:00
a54,1,2024-06-08 02:18:17.288053+00:00
a53,1,2024-06-08 02:20:33.351197+00:00
a71,1,2024-06-08 02:25:31.280062+00:00
a56,1,2024-06-08 02:25:33.925262+00:00
a55,1,2024-06-08 02:28:26.025206+00:00
a34,1,2024-06-08 02:28:28.295033+00:00
a86,1,2024-06-08 02:28:28.300033+00:00
a30,1,2024-06-08 02:28:28.344499+00:00
a54,1,2024-06-08 02:30:55.762013+00:00
a73,1,2024-06-08 02:31:01.818452+00:00
a72,1,2024-06-08 02:31:07.449532+00:00
a2,1,2024-06-08 02:31:36.555210+00:00
a1,1,2024-06-08 02:31:39.849634+00:00
a6,1,2024-06-08 02:31:43.896769+00:00
a1,1,2024-06-08 02:31:43.901769+00:00
a6,1,2024-06-08 02:32:15.714107+00:00
a33,1,2024-06-08 02:32:15.724107+00:00
