concept:name,case:concept:name,time:timestamp
a54,1,2024-06-07 21:34:25.493914+00:00
a53,1,2024-07-26 13:18:19.085596+00:00
a71,1,2024-07-26 13:18:20.130920+00:00
a56,1,2024-07-26 13:18:21.077564+00:00
a33,1,2024-07-26 13:18:21.082564+00:00
a86,1,2024-07-26 13:18:35.488842+00:00
a30,1,2024-07-26 13:18:35.533308+00:00
a54,1,2024-07-26 13:21:02.950822+00:00
a73,1,2024-07-26 13:21:09.007261+00:00
a72,1,2024-07-26 13:21:14.638341+00:00
a2,1,2024-07-26 13:21:43.744019+00:00
a77,1,2024-07-26 13:21:43.749019+00:00
a77,1,2024-07-26 13:21:45.532359+00:00
a77,1,2024-07-26 13:22:11.966633+00:00
a77,1,2024-07-26 13:22:12.012985+00:00
a77,1,2024-07-26 13:22:12.023500+00:00
a77,1,2024-07-26 13:22:12.026589+00:00
a77,1,2024-07-26 13:22:30.462263+00:00
a1,1,2024-07-26 13:22:30.467263+00:00
a6,1,2024-07-26 13:22:34.514398+00:00
a55,1,2024-07-26 13:22:34.519398+00:00
a34,1,2024-07-26 13:22:35.664447+00:00
a54,1,2024-07-26 13:22:35.674447+00:00
a77,1,2024-07-26 13:22:35.679447+00:00
a33,1,2024-07-26 13:22:35.684447+00:00
a86,1,2024-07-26 13:22:39.865745+00:00
a30,1,2024-07-26 13:22:39.878524+00:00
a54,1,2024-07-26 13:23:06.122045+00:00
a73,1,2024-07-26 13:25:35.079103+00:00
a72,1,2024-07-26 13:25:39.395150+00:00
a2,1,2024-07-26 13:25:54.780576+00:00
a1,1,2024-07-26 13:25:57.292118+00:00
a6,1,2024-07-26 13:25:59.704967+00:00
a77,1,2024-07-26 13:25:59.709967+00:00
a77,1,2024-07-26 13:26:33.242424+00:00
a77,1,2024-07-26 13:26:33.277311+00:00
a77,1,2024-07-26 13:26:33.300485+00:00
a77,1,2024-07-26 13:26:33.323978+00:00
a77,1,2024-07-26 13:31:15.482456+00:00
a53,1,2024-07-26 13:31:15.487456+00:00
a71,1,2024-07-26 13:32:41.751967+00:00
a56,1,2024-07-26 13:32:42.800151+00:00
a55,1,2024-07-26 13:32:43.794245+00:00
a34,1,2024-07-26 13:32:45.091415+00:00
a77,1,2024-07-26 13:32:45.101415+00:00
a77,1,2024-07-26 13:32:47.343450+00:00
a77,1,2024-07-26 13:33:20.875907+00:00
a77,1,2024-07-26 13:33:20.910794+00:00
a77,1,2024-07-26 13:33:20.933968+00:00
a33,1,2024-07-26 13:33:20.938968+00:00
a86,1,2024-07-26 13:33:25.120266+00:00
a30,1,2024-07-26 13:33:25.133045+00:00
a54,1,2024-07-26 13:33:51.376566+00:00
a73,1,2024-07-26 13:36:20.333624+00:00
a54,1,2024-07-26 13:36:20.338624+00:00
a53,1,2024-07-26 13:36:47.566950+00:00
a71,1,2024-07-26 13:38:13.831461+00:00
a56,1,2024-07-26 13:38:14.879645+00:00
a55,1,2024-07-26 13:38:15.873739+00:00
a34,1,2024-07-26 13:38:17.170909+00:00
a72,1,2024-07-26 13:38:17.175909+00:00
a2,1,2024-07-26 13:38:32.561335+00:00
a1,1,2024-07-26 13:38:35.072877+00:00
a6,1,2024-07-26 13:38:37.485726+00:00
a77,1,2024-07-26 13:38:37.490726+00:00
a77,1,2024-07-26 13:43:19.649204+00:00
a54,1,2024-07-26 13:43:19.659204+00:00
a53,1,2024-07-26 13:43:46.887530+00:00
a71,1,2024-07-26 13:45:13.152041+00:00
a33,1,2024-07-26 13:45:13.157041+00:00
a86,1,2024-07-26 13:45:17.338339+00:00
a30,1,2024-07-26 13:45:17.351118+00:00
a54,1,2024-07-26 13:45:43.594639+00:00
a77,1,2024-07-26 13:45:43.599639+00:00
a77,1,2024-07-26 13:45:45.382979+00:00
a77,1,2024-07-26 13:46:11.817253+00:00
a77,1,2024-07-26 13:46:11.863605+00:00
a77,1,2024-07-26 13:46:11.874120+00:00
a77,1,2024-07-26 13:46:11.877209+00:00
a77,1,2024-07-26 13:46:30.312883+00:00
a73,1,2024-07-26 13:46:30.317883+00:00
a72,1,2024-07-26 13:46:34.633930+00:00
a2,1,2024-07-26 13:46:50.019356+00:00
a1,1,2024-07-26 13:46:52.530898+00:00
a6,1,2024-07-26 13:46:54.943747+00:00
a56,1,2024-07-26 13:46:54.948747+00:00
a55,1,2024-07-26 13:46:55.942841+00:00
a34,1,2024-07-26 13:46:57.240011+00:00
a54,1,2024-07-26 13:46:57.250011+00:00
a53,1,2024-09-13 05:30:50.841693+00:00
a71,1,2024-09-13 05:30:51.887017+00:00
a56,1,2024-09-13 05:30:52.833661+00:00
a55,1,2024-09-13 05:30:54.065511+00:00
a77,1,2024-09-13 05:30:54.070511+00:00
a77,1,2024-09-13 05:30:55.853851+00:00
a77,1,2024-09-13 05:31:22.288125+00:00
a77,1,2024-09-13 05:31:22.334477+00:00
a77,1,2024-09-13 05:31:22.344992+00:00
a33,1,2024-09-13 05:31:22.349992+00:00
a86,1,2024-09-13 05:31:26.531290+00:00
a30,1,2024-09-13 05:31:26.544069+00:00
a54,1,2024-09-13 05:31:52.787590+00:00
a73,1,2024-09-13 05:34:21.744648+00:00
a72,1,2024-09-13 05:34:26.060695+00:00
a2,1,2024-09-13 05:34:41.446121+00:00
a1,1,2024-09-13 05:34:43.957663+00:00
a6,1,2024-09-13 05:34:46.370512+00:00
a77,1,2024-09-13 05:34:46.375512+00:00
a77,1,2024-09-13 05:35:04.811186+00:00
a34,1,2024-09-13 05:35:04.816186+00:00
a77,1,2024-09-13 05:35:04.826186+00:00
a77,1,2024-09-13 05:35:07.068221+00:00
a77,1,2024-09-13 05:35:40.600678+00:00
a33,1,2024-09-13 05:35:40.605678+00:00
a86,1,2024-09-13 05:35:44.786976+00:00
a30,1,2024-09-13 05:35:44.799755+00:00
a54,1,2024-09-13 05:36:11.043276+00:00
a54,1,2024-09-13 05:36:11.048276+00:00
a53,1,2024-09-13 05:36:38.276602+00:00
a71,1,2024-09-13 05:38:04.541113+00:00
a56,1,2024-09-13 05:38:05.589297+00:00
a55,1,2024-09-13 05:38:06.583391+00:00
a34,1,2024-09-13 05:38:07.880561+00:00
a73,1,2024-09-13 05:38:07.885561+00:00
a72,1,2024-09-13 05:38:12.201608+00:00
a2,1,2024-09-13 05:38:27.587034+00:00
